,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating
232,Mark Uth,Schalke,32," AM(CR),FW",15(5),1409,2,1,3,-,2,72.5,0.7,1,6.49
233,Dominik Kohr,Leverkusen,30," D(C),DMC",10(8),968,-,2,4,-,0.8,80.1,0.7,1,6.49
234,Andreas Beck,Stuttgart,37," D(LR),M(R)",21(3),1779,-,2,2,-,0.5,69.7,1.1,-,6.48
235,Florian Müller,Mainz,26, GK,24,2160,-,-,-,-,-,60.8,0.1,1,6.48
236,Mijat Gacinovic,Eintracht Frankfurt,29, M(CLR),16(13),1623,-,1,3,-,0.7,72,0.4,-,6.47
237,Anastasios Donis,Stuttgart,27," AM(CR),FW",11(13),961,5,2,4,-,1.3,80.1,0.4,2,6.45
238,Stefan Ilsanker,RBL,34," D(CR),DMC",10(9),928,-,-,5,1,0.2,78.6,1.9,-,6.44
239,Marcin Kaminski,Fortuna Duesseldorf,32, D(C),27,2430,-,1,1,-,0.3,84,1.8,-,6.44
240,Mikael Ishak,Nuernberg,31, FW,22(7),1920,4,3,1,-,1.3,69.9,1.2,-,6.44
241,Anthony Ujah,Mainz,33, FW,6(16),724,4,-,2,-,1.2,66.1,1.9,1,6.43
242,Patrick Erras,Nuernberg,29," D(C),DMC",13(6),1219,-,1,1,-,0.4,79.7,2.4,-,6.43
243,Sebastian Rudy,Schalke,34," D(R),M(CR)",17(4),1360,-,-,4,-,0.2,80.5,0.3,-,6.42
244,Johannes Eggestein,Werder Bremen,25," AM(CR),FW",12(11),1118,4,1,-,-,1.5,72.3,0.7,1,6.41
245,Alexander Esswein,Stuttgart,34," AM(CLR),FW",15(2),1259,-,-,3,-,1.7,71.2,0.9,-,6.40
246,Matthias Ostrzolek,Hannover,33," D(L),DMC,M(L)",16(2),1466,-,-,2,-,0.3,75.1,0.6,-,6.40
247,Maximilian Philipp,Borussia Dortmund,30," AM(CLR),FW",9(9),761,1,1,-,-,0.7,78.4,0.8,-,6.40
248,Guido Burgstaller,Schalke,35," AM(LR),FW",17(7),1524,4,-,4,-,1.8,64.2,1.4,-,6.40
249,Robert Bauer,Nuernberg,29," D(CLR),DMC,M(LR)",19(3),1724,-,-,3,1,0.4,76.7,0.6,-,6.39
250,Marvin Bakalorz,Hannover,34, M(C),16(9),1472,1,-,5,-,0.5,75.8,1.2,-,6.38
251,Kevin Wimmer,Hannover,31, D(CL),17(5),1679,-,-,5,-,0.1,80.8,1.3,-,6.38
252,Florian Niederlechner,Freiburg,33," AM(CR),FW",12(12),972,4,1,3,-,1.3,70,0.7,1,6.38
253,Sebastian Kerk,Nuernberg,30," AM(CLR),FW",17(4),1187,-,1,-,-,0.9,73.5,0.6,-,6.37
254,Miiko Albornoz,Hannover,33," D(L),M(L)",19(3),1660,1,3,3,1,0.5,75.3,0.5,-,6.37
255,Renato Sanches,Bayern,26, M(CR),4(13),567,1,1,1,1,1,90.8,0.1,-,6.36
256,Alexandru Maxim,Mainz,33," AM(CLR),FW",3(19),565,1,-,3,-,0.7,83.1,0.1,-,6.36
257,Matheus Cunha,RBL,24," AM(CL),FW",9(16),849,2,-,1,-,1.4,69.2,0.6,-,6.35
258,Virgil Misidjan,Nuernberg,30, AM(LR),17(6),1545,1,1,5,-,1,74.4,0.7,-,6.35
259,Manuel Neuer,Bayern,38, GK,26,2303,-,-,1,-,-,81.6,0.2,-,6.34
260,Yunus Malli,Wolfsburg,32," M(CLR),FW",5(16),689,1,1,-,-,0.4,77.7,0.3,-,6.34
261,Bobby Wood,Hannover,31," AM(C),FW",12(8),1186,3,1,1,-,0.9,78.7,1.3,-,6.33
262,Fabian Johnson,Borussia M.Gladbach,36," D(LR),M(CLR)",11(7),1010,1,-,1,-,0.2,80.1,0.6,-,6.32
263,Jean-Kévin Augustin,RBL,26," AM(R),FW",4(13),452,3,-,-,-,0.8,79.1,0.1,-,6.32
264,Jetro Willems,Eintracht Frankfurt,30," D(L),DMC,M(L)",7(16),720,-,1,2,1,0.2,71,0.4,-,6.31
265,Federico Palacios,Nuernberg,29," AM(CL),FW",9(8),941,2,-,1,-,0.4,81.7,0.5,-,6.31
266,Yuya Kubo,Nuernberg,30," M(CLR),FW",15(7),1363,1,-,2,-,1.3,73.4,0.5,-,6.31
267,Sergio Córdova,Augsburg,26," AM(CL),FW",3(17),516,3,-,1,-,0.7,75,1,-,6.29
268,Lucas Höler,Freiburg,29," AM(CLR),FW",11(15),1004,4,-,-,-,1,67.6,0.6,-,6.27
269,Erik Thommy,Stuttgart,29, M(CLR),6(13),793,1,1,2,1,1.3,79.4,0.4,-,6.19
