,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb_def,Blocks,OwnG,Drb_off,Fouled,Off,Disp,UnsTch,AvgP,PSp,Crosses,LonB,ThrB
111,Sofiane Alakouch,Nimes,25, D(R),23(2),1901,1,-,4,-,0.5,74.3,0.8,1,6.85,3.2,1.8,1.2,0.2,1.8,1.1,0.2,-,0.8,1.3,-,0.6,0.6,32.1,74.3,0.2,1.2,0.1
112,Malang Sarr,Nice,25, D(CL),34(1),2995,1,1,1,-,0.3,89.8,1.6,-,6.85,1.7,1.9,0.9,0.4,2.7,0.7,0.3,1,0.3,0.9,-,0.3,0.3,59.5,89.8,0.1,3.9,-
113,Félix Eboa Eboa,Guingamp,27, D(CR),27,2427,3,-,5,-,0.4,77.4,3.8,3,6.85,1.7,1.4,1,0.4,4.8,0.2,0.9,-,0.3,0.6,-,0.1,0.1,35.2,77.4,0.1,2.1,-
114,Otávio,Bordeaux,30, DMC,33,2880,-,2,4,-,0.6,89.1,0.7,-,6.85,3.8,1.3,1.7,-,1.5,1.8,0.3,-,0.5,0.7,-,0.9,0.9,58.0,89.1,-,2.6,-
115,Juan Bernat,PSG,31," D(L),M(CL)",21(4),1838,1,2,6,1,0.2,90.8,0.6,-,6.84,1.9,0.8,1.3,0.1,1.2,1,0.2,-,0.7,0.8,0.2,0.9,0.9,41.6,90.8,0.4,0.6,-
116,Pablo,Bordeaux,32, D(C),25,1943,1,1,3,3,0.4,84.4,2.8,1,6.84,1,1.3,0.7,0.4,6.7,0.4,0.9,-,0.3,0.5,-,0.2,0.2,39.2,84.4,-,3.5,-
117,Édouard Mendy,Reims,32, GK,38,3420,-,-,3,-,-,58.0,0.6,5,6.84,-,0.1,0.1,-,0.8,-,-,-,-,0.4,-,-,-,26.7,58.0,-,7.8,-
118,Thomas Monconduit,Amiens,33, DMC,32(1),2821,-,1,6,-,0.5,77.9,1.5,1,6.84,2.3,1.1,1.6,0.1,2.2,1.1,0.5,-,1,1.2,-,0.8,0.8,43.9,77.9,0.1,3,0.1
119,Björn Engels,Reims,29, D(C),33,2970,1,1,4,-,0.3,83.8,3.1,-,6.83,0.3,1.3,0.6,0.4,5.4,0.3,0.7,1,0.2,0.5,0.1,0.1,0.1,39.7,83.8,-,3.8,-
120,Enock Kwateng,Nantes,27," D(CR),M(R)",22(8),2040,-,1,4,-,0.2,70.4,1.5,-,6.83,2.2,2.6,0.9,0.3,1.6,1.2,0.1,-,0.8,0.7,-,0.5,0.5,32.3,70.4,0.6,1.1,-
121,Clément Grenier,Rennes,33, M(CL),29(4),2668,2,5,6,-,1.5,82.2,0.6,-,6.83,1.3,0.9,1,-,1,1.2,0.1,-,0.7,0.8,-,0.8,0.8,51.2,82.2,0.9,3.8,0.1
122,Andrei Girotto,Nantes,32," D(C),DMC",18(2),1478,2,-,4,3,1,79.3,3,-,6.83,2.9,1.5,1.8,0.1,2,1.2,0.3,-,0.1,1.2,-,0.4,0.4,40.0,79.3,0.1,2.2,-
123,Ibrahima Sissoko,Strasbourg,26," D(C),DMC",30(2),2669,3,2,9,-,0.9,80.5,1.9,1,6.82,1.9,1.1,2.3,-,1.2,1,0.1,-,1,0.8,-,1.2,1.2,38.4,80.5,0.2,2.1,-
124,Hilton,Montpellier,46, D(C),36,3233,-,2,5,1,0.4,82.1,2.2,1,6.82,0.9,1.8,0.6,0.4,5.3,0.5,0.4,1,0.1,1.3,-,0.1,0.1,41.7,82.1,0.1,6.6,-
125,Jonathan Ikoné,Lille,26," AM(CLR),FW",34(4),2815,3,9,3,-,1.3,73.8,0.3,-,6.82,0.7,0.2,0.9,-,0.1,0.6,0.1,-,2,0.8,-,1.7,1.7,24.1,73.8,0.1,0.8,0.1
126,Júlio Tavares,Dijon,35," AM(LR),FW",31(5),2804,5,4,4,-,1.7,58.6,6.6,1,6.82,0.4,0.4,1.2,-,1.4,0.2,0.1,-,0.3,1.2,0.4,0.9,0.9,19.7,58.6,0.1,0.3,-
127,Dimitri Payet,Marseille,37," M(CLR),FW",23(8),1912,4,6,3,-,1.3,77.5,0.2,-,6.81,0.4,0.3,0.4,-,0.2,0.5,-,-,0.6,1.1,-,1,1,31.5,77.5,2,1.4,0.2
128,Brice Samba,Caen,30, GK,38,3420,-,-,1,-,-,58.4,0.3,3,6.81,-,-,-,-,0.4,-,-,-,-,0.1,-,-,-,27.7,58.4,-,10,-
129,Romain Thomas,Angers,35, D(C),27(1),2395,2,1,4,-,0.5,85.1,2.4,3,6.81,1.3,1.1,1,0.2,4.6,0.2,0.9,1,-,0.6,-,0.1,0.1,43.2,85.1,-,3.6,-
130,Kamil Glik,Monaco,36, D(C),33,2970,1,-,10,-,0.5,83.9,3.2,2,6.81,1,1.8,0.9,0.7,6,0.5,0.5,-,0.1,1.2,-,0.1,0.1,49.2,83.9,-,3.7,-
131,Jonathan Gradit,Caen,31, D(CR),23(1),2013,-,-,1,-,0.1,81.2,1.5,1,6.8,2.2,1.9,0.9,0.6,3.1,1,0.6,1,0.9,1.5,-,0.5,0.5,34.2,81.2,0.2,2.3,-
132,Alphonse Areola,PSG,31, GK,21,1890,-,-,1,-,-,83.2,0.1,-,6.8,-,-,-,-,0.3,-,-,-,-,-,-,-,-,19.8,83.2,-,2.9,-
133,Daniel Congré,Montpellier,39, D(CLR),37,3293,2,2,5,1,0.4,81.9,2.2,1,6.8,2,1.8,1,0.2,2.7,0.8,0.4,-,0.1,0.8,-,0.2,0.2,41.3,81.9,-,3.4,-
134,Ludovic Butelle,Angers,41, GK,36,3240,-,-,1,1,-,56.8,0.2,4,6.8,-,-,0.1,-,1.1,-,-,-,-,0.1,-,-,-,22.6,56.8,-,7.2,-
135,Nuno da Costa,Strasbourg,33," AM(CLR),FW",22(12),2055,8,5,3,-,1.4,69.1,1.6,1,6.8,1.1,0.4,1.2,-,0.1,0.8,-,-,1,1.2,0.3,1.7,1.7,14.1,69.1,0.1,0.4,0.1
136,Valère Germain,Marseille,34," AM(CLR),FW",23(13),2170,8,2,1,-,1.5,78.0,2.8,3,6.8,1.1,0.2,0.6,-,0.8,0.7,0.1,-,0.1,0.6,0.1,0.5,0.5,16.2,78.0,0.1,0.2,-
137,Boubacar Kamara,Marseille,24," D(CL),DMC",27(4),2411,1,-,6,-,0.4,86.4,2.1,2,6.8,2.2,1.5,0.8,0.5,2.9,0.5,0.4,-,0.4,1,-,0.2,0.2,44.7,86.4,0.1,3,0.1
138,Adrien Tameze,Nice,30," D(C),M(C)",34(3),2951,-,3,7,-,0.5,89.1,1,-,6.8,2,1.5,1.2,-,1.5,1.4,0.3,-,1.1,1,-,0.9,0.9,50.3,89.1,-,2.5,0.1
139,Mike Maignan,Lille,28, GK,38,3420,-,-,1,-,-,57.1,0.3,2,6.79,-,-,-,-,0.5,-,-,-,-,0.3,-,-,-,24.3,57.1,-,5.6,-
140,Baptiste Santamaría,Angers,29, DMC,37(1),3248,1,-,2,-,0.6,81.0,1,-,6.79,3.1,1.6,1.3,0.1,1.4,1.4,0.1,-,0.8,1.3,-,0.9,0.9,39.2,81.0,-,3.2,-
141,Mathieu Cafaro,Reims,27, AM(CLR),24(10),2103,7,3,5,-,2.1,68.8,0.4,2,6.79,1.7,0.6,1,-,0.2,1.3,-,-,0.7,0.9,0.1,0.9,0.9,17.8,68.8,1.2,1.1,-
142,Dénis Bouanga,Nimes,29," M(CLR),FW",29(6),2640,8,2,5,-,2.5,69.7,0.8,2,6.79,1.5,0.6,1.2,-,0.3,1.4,0.1,-,1.4,0.8,0.1,1.5,1.5,16.8,69.7,0.4,0.5,-
143,Mexer,Rennes,35, D(C),29,2472,-,-,3,-,0.2,89.0,2.1,-,6.78,0.8,1,0.3,0.4,4.3,0.2,0.6,-,0.4,0.3,-,0.1,0.1,43.7,89.0,-,3.4,-
144,Hamari Traoré,Rennes,32," D(R),M(R)",33(1),2973,-,2,7,-,0.9,82.5,1.1,-,6.77,1.8,1.3,1.5,0.1,2.2,1,0.3,-,0.8,0.8,0.1,0.4,0.4,43.6,82.5,0.5,2.1,0.1
145,Ambroise Oyongo,Montpellier,32," D(LR),M(L)",25(1),2141,2,-,5,-,0.5,70.7,0.5,-,6.77,1.7,1.5,0.9,-,1.7,0.7,0.2,1,1.1,0.9,-,1,1,29.1,70.7,0.7,1.1,-
146,Fouad Chafik,Dijon,37," D(LR),M(R)",21,1854,-,2,2,-,0.4,74.7,0.8,-,6.77,2.1,1.2,0.7,0.2,3,0.6,0.1,-,0.8,0.9,-,0.6,0.6,33.7,74.7,0.4,1.9,-
147,Jordan Lefort,Amiens,30, D(CL),21(2),1805,-,1,4,1,0.5,69.5,2.8,2,6.76,1.4,2,0.7,0.4,4.5,0.4,0.3,-,0.3,0.7,-,0.3,0.3,34.4,69.5,0.3,2.3,-
148,Kevin Strootman,Marseille,34, DMC,21(7),1941,1,5,7,-,0.6,82.3,1.5,-,6.76,2.7,0.9,1.3,-,0.9,1.1,0.2,-,0.4,0.3,0.1,0.6,0.6,40.8,82.3,0.2,1.6,-
149,Benjamin Henrichs,Monaco,27," D(LR),DMC,M(LR)",21(1),1827,1,2,3,-,0.5,74.0,0.7,-,6.75,2.6,1.6,1.6,0.2,1.8,1,-,-,0.6,1.9,0.2,0.5,0.5,38.3,74.0,0.5,1.1,-
150,Anthony Gonçalves,Strasbourg,38, M(CR),12(6),1061,5,2,3,-,0.8,75.5,0.8,2,6.75,1.2,0.6,1.7,-,0.9,0.8,0.1,-,0.4,0.3,0.1,0.4,0.4,22.2,75.5,0.6,0.8,-
151,Paul Bernardoni,Nimes,27, GK,38,3420,-,-,-,-,-,49.4,0.4,-,6.75,-,-,-,-,0.9,-,-,-,-,0.2,-,-,-,25.1,49.4,-,6.6,-
152,Jason Denayer,Lyon,28," D(CR),DMC",31,2748,2,-,2,-,0.5,93.8,1.8,-,6.75,1.1,0.8,0.4,0.4,3.8,0.3,1,-,0.4,0.3,-,0.2,0.2,63.5,93.8,-,1.4,-
153,Jules Koundé,Bordeaux,25, D(CR),37,3330,-,1,4,-,0.4,80.7,3.2,-,6.75,1.3,1.4,0.7,0.4,4.9,0.4,0.6,-,0.4,0.6,-,0.2,0.2,53.0,80.7,-,3.2,-
154,Benoît Costil,Bordeaux,36, GK,37,3330,-,-,-,-,-,66.8,0.2,3,6.74,0.1,-,-,-,0.6,-,-,-,-,0.1,-,-,-,27.9,66.8,-,8.5,-
155,Jordan Ferri,Nimes,32, M(C),21(3),1877,2,1,5,-,0.6,82.1,1,1,6.74,2.2,0.6,1.7,-,0.4,1.5,0.1,-,1.1,1.3,0.1,1.2,1.2,42.7,82.1,-,3.3,0.2
156,Lima,Nantes,32," D(L),M(L)",28(3),2495,-,4,6,-,0.7,73.3,1.3,1,6.74,1.6,0.9,1.5,0.2,1.7,1.1,0.1,-,0.7,1,0.2,1,1,39.8,73.3,1.7,2.1,-
157,Nicolas Benezet,Guingamp,33, AM(CLR),18(7),1667,3,1,1,-,1.1,74.9,0.8,3,6.74,1.3,0.8,0.9,-,0.1,0.6,-,-,1.4,1.7,0.3,2.2,2.2,29.8,74.9,1.3,0.8,-
158,Valentin Rosier,Dijon,27," D(LR),M(LR)",16(2),1458,-,3,2,-,0.8,83.8,1,1,6.74,2.4,1.8,2,0.1,1.8,0.8,0.2,-,0.9,1.1,0.1,1.3,1.3,37.0,83.8,0.4,1.3,-
159,Remi Oudin,Reims,27," M(CLR),FW",32(5),2627,10,4,4,-,2.1,60.5,0.8,2,6.74,1.4,1.1,0.9,-,0.8,0.7,0.1,-,0.3,0.4,0.2,1.3,1.3,20.4,60.5,0.1,1.2,0.1
160,Robert Beric,Saint-Etienne,32, FW,12(11),1172,9,1,-,-,1.6,68.9,1.3,1,6.74,0.5,0.2,1.4,-,0.1,0.4,0.1,-,0.2,1,0.2,0.7,0.7,8.5,68.9,-,-,-
161,Adama Soumaoro,Lille,31, D(CR),20,1730,-,1,5,1,0.3,94.3,2,-,6.73,0.7,1.1,1.3,0.8,4.4,0.1,0.9,-,0.3,1,-,0.3,0.3,46.3,94.3,-,2,-
162,Sada Thioub,Nimes,28," D(R),M(LR)",27(11),2482,3,5,3,-,0.9,78.4,0.5,1,6.73,0.8,0.4,1,-,0.3,0.7,-,-,1.9,0.7,0.1,1.6,1.6,22.5,78.4,0.5,0.6,-
163,Mehdi Abeid,Dijon,31, DMC,23(3),2027,3,-,6,-,1.4,86.5,0.7,1,6.73,2,1.1,2.2,-,0.8,1.2,0.3,-,1.2,1.1,-,1.2,1.2,39.8,86.5,0.2,2.5,-
164,Thomas Foket,Reims,29," D(CLR),M(R)",32,2880,-,-,7,-,0.1,76.6,0.9,-,6.73,2.8,1.5,1.5,0.1,2.2,0.8,0.1,-,0.3,1.3,0.1,0.5,0.5,33.1,76.6,0.3,1.2,-
165,Rafael Leão,Lille,24," AM(CL),FW",16(8),1295,8,3,3,-,1.5,72.6,1.2,1,6.73,0.2,0.2,1,-,0.4,0.5,0.2,-,0.4,0.7,0.1,1.1,1.1,10.0,72.6,-,0.2,-
166,Timothée Kolodziejczak,Saint-Etienne,32," D(CL),M(L)",35(1),3184,3,3,7,-,0.5,82.0,1.3,-,6.73,0.9,1.5,0.9,0.3,3.1,0.7,0.3,-,0.3,0.3,-,0.1,0.1,50.0,82.0,0.3,3.3,-
167,Maxime Poundjé,Bordeaux,31, D(L),28(2),2536,-,2,4,-,0.3,80.1,1.4,-,6.72,1.6,1,0.8,0.1,2.2,1,0.2,-,0.5,0.7,-,0.4,0.4,35.9,80.1,0.8,1.1,-
168,Kalifa Coulibaly,Nantes,32, FW,19(13),1751,8,2,5,1,1.8,53.3,4.6,2,6.72,0.5,0.1,1.7,-,0.7,0.2,-,-,0.6,0.7,0.7,0.8,0.8,13.4,53.3,0.1,0.1,-
169,Romain Hamouma,Saint-Etienne,37," M(CLR),FW",19(8),1595,4,4,2,1,1.3,78.4,0.9,2,6.72,1.1,0.3,0.9,-,0.1,0.7,-,-,0.8,1.3,0.1,1.1,1.1,17.6,78.4,0.6,0.3,-
170,Luiz Gustavo,Marseille,36," D(C),M(C)",26(4),2434,2,-,8,-,1,88.8,0.5,3,6.72,2.4,1.1,1.2,0.3,2,1.2,0.4,-,0.5,1.3,0.1,0.4,0.4,47.9,88.8,0.1,2.5,-
171,Wesley Lautoa,Dijon,36," D(C),DMC",34,3025,-,-,11,1,0.4,86.5,1.5,-,6.72,2.4,2.6,1.5,0.3,3.1,1.2,0.4,1,0.4,1.1,-,0.3,0.3,46.5,86.5,-,3.4,-
172,Maxwel Cornet,Lyon,27," D(L),M(LR),FW",12(15),1276,7,5,2,-,1.7,77.3,0.7,2,6.71,0.5,0.2,0.3,-,0.3,0.4,-,-,0.9,0.7,0.3,1,1,15.3,77.3,0.3,0.1,-
173,Lionel Carole,Strasbourg,33," D(CL),M(L)",20(3),1728,-,3,2,-,0.3,79.7,1.2,-,6.71,1.1,1.4,0.5,0.2,2,0.2,0.2,-,0.4,1.2,0.1,1.1,1.1,35.5,79.7,0.4,1.4,-
174,Abdoulaye Bamba,Angers,34," D(CLR),M(R)",29(1),2574,-,4,6,-,0.2,78.0,0.8,-,6.71,1.7,1.2,0.7,0.2,2.4,0.7,0.1,-,0.5,0.7,0.1,0.4,0.4,30.5,78.0,0.4,0.9,-
175,Mathieu Dossevi,Toulouse,36," M(CR),FW",30(5),2482,4,2,-,-,0.7,76.0,0.4,2,6.71,1.2,0.9,0.8,-,0.1,0.8,-,-,1.1,1.3,0.5,1.4,1.4,20.6,76.0,1.4,0.6,-
176,Maxime Lopez,Marseille,26, M(CR),25(7),2188,1,3,4,-,0.4,91.3,0.2,-,6.71,1.5,0.6,1,-,0.2,1.1,0.1,-,0.4,0.4,-,0.4,0.4,69.3,91.3,0.8,2,-
177,Mateo Pavlovic,Angers,33, D(C),28(2),2491,2,1,7,1,0.6,86.2,2.1,-,6.71,0.9,0.7,0.9,0.6,5.4,0.4,1,-,-,0.3,-,0.1,0.1,31.4,86.2,-,1.7,-
178,Matz Sels,Strasbourg,32, GK,37,3330,-,-,2,-,-,57.3,0.4,-,6.71,-,-,-,-,1.1,-,-,-,-,0.2,-,-,-,25.8,57.3,-,7.7,-
179,Benjamin Bourigeaud,Rennes,30, M(CLR),28(6),2435,6,5,5,-,1.4,79.8,0.5,-,6.71,1.6,0.9,1,-,0.7,1.4,0.1,-,0.3,0.4,0.1,0.7,0.7,31.9,79.8,0.8,2.2,-
180,Youssouf Sabaly,Bordeaux,31," D(LR),M(R)",21(2),1911,-,1,3,-,0.5,81.6,0.8,-,6.71,2,1.1,1.4,0.3,1.5,0.9,0.1,-,0.9,1.3,0.1,1.3,1.3,43.2,81.6,0.5,0.9,-
181,Sergi Palencia,Bordeaux,28," D(R),M(R)",22(3),1984,-,3,6,-,0.3,80.0,0.8,-,6.71,3,0.7,1.1,0.2,2.3,1.1,0.1,-,0.5,1,-,0.5,0.5,36.2,80.0,0.6,1.9,-
182,Ciprian Tatarusanu,Nantes,38, GK,27,2391,-,-,1,-,-,68.5,0.3,-,6.71,-,0.1,-,-,1.2,-,-,-,-,0.1,-,-,-,26.5,68.5,-,7.9,-
183,Adrien Thomasson,Strasbourg,30, M(CLR),28(6),2490,5,8,4,1,1.6,78.1,0.5,-,6.7,1.6,0.5,0.7,-,0.2,1.3,0.1,-,0.6,1.2,0.2,1.3,1.3,32.7,78.1,0.6,1.2,-
184,Martin Terrier,Lyon,27," AM(CL),FW",16(16),1481,9,-,2,-,1.1,84.2,0.7,2,6.7,0.7,0.2,0.4,-,0.3,0.4,0.1,-,0.4,0.4,0.2,0.5,0.5,15.8,84.2,0.1,0.3,0.1
185,Alexis Blin,Amiens,27, DMC,25(2),1999,1,1,4,-,0.3,81.1,2,-,6.7,2.9,1.2,1.1,-,1.7,2,0.5,-,0.2,1.2,-,0.7,0.7,34.6,81.1,0.1,1.4,-
186,Dimitri Liénard,Strasbourg,36," D(L),M(CL)",15(7),1292,-,2,1,-,1,83.8,0.3,-,6.7,1.5,0.8,0.2,-,0.8,1.1,0.1,-,0.7,0.7,0.1,0.6,0.6,32.5,83.8,1,2.7,-
187,Loïck Landre,Nimes,32, D(C),19(3),1593,3,-,6,1,0.3,80.6,1.5,1,6.69,1.4,1.7,1,0.5,3.5,0.4,0.5,-,0.2,0.7,-,0.1,0.1,24.4,80.6,-,1.7,-
188,Jemerson,Monaco,31," D(CR),DMC",25,2226,-,1,8,1,0.3,86.9,2.7,-,6.69,2.2,1,1.7,0.6,4.7,0.7,0.7,-,-,0.8,-,0.1,0.1,43.1,86.9,-,2.4,-
189,Ludovic Blas,Guingamp,26," M(CLR),FW",27(7),2379,1,6,5,-,1.2,77.2,1.3,1,6.69,1.8,0.7,1.1,-,0.2,0.7,0.2,-,1.7,1,0.1,1.8,1.8,26.6,77.2,0.1,1.9,0.1
190,Lucas Deaux,Guingamp,35," D(C),DMC",17(1),1197,3,1,4,-,1,70.4,1.8,1,6.69,2.3,0.6,1.8,-,0.4,1.2,-,-,0.3,0.7,0.1,0.7,0.7,28.5,70.4,0.2,1.7,-
191,Presnel Kimpembe,PSG,28, D(C),23(1),2006,-,1,4,1,0.2,93.6,1,-,6.69,2.3,1.3,1.2,0.3,1.9,0.7,0.4,1,0.2,1.7,-,0.5,0.5,60.9,93.6,-,2.3,-
192,Paul Baysse,Caen,35, D(CR),20,1789,-,-,2,1,0.5,80.0,3.1,-,6.69,1.3,1.6,0.8,0.4,5.6,0.3,1,1,0.1,0.6,0.2,0.1,0.1,41.0,80.0,-,4.9,-
193,Saman Ghoddos,Amiens,30," M(CLR),FW",20(7),1833,4,4,4,-,1.6,72.8,0.6,2,6.69,1.2,0.3,1,-,0.4,0.7,0.1,-,0.4,1.6,0.2,0.9,0.9,18.0,72.8,1,0.6,-
194,Anthony Caci,Strasbourg,26," D(CLR),M(LR)",26(3),2301,-,1,1,-,0.2,81.4,0.8,-,6.68,1.9,1.6,0.9,0.2,1.9,0.8,0.3,-,0.4,0.3,-,0.3,0.3,42.2,81.4,0.4,2.9,-
195,Anthony Lopes,Lyon,33, GK,34,3060,-,-,-,-,-,77.6,0.3,1,6.68,-,0.1,-,-,0.6,0.1,-,-,-,0.2,-,-,-,26.5,77.6,-,5.4,-
196,Angelo Fulgini,Angers,27," AM(CLR),FW",18(13),1637,4,1,1,-,0.9,77.5,0.7,2,6.67,1.2,0.9,0.7,0.1,0.4,0.6,0.1,-,0.6,1.5,-,1.5,1.5,23.8,77.5,0.5,0.8,0.1
197,Antonin Bobichon,Nimes,28, AM(CL),24(6),2155,7,2,2,-,1.2,83.3,0.6,1,6.67,1.1,0.5,1.2,-,0.4,1.4,0.1,-,0.6,0.4,-,0.8,0.8,27.5,83.3,0.5,1.5,-
198,Lukas Lerager,Bordeaux,30, M(CR),15(3),1300,-,1,4,-,0.6,79.6,1.4,-,6.67,2.1,1.8,1.1,-,1.4,1.4,0.6,-,0.1,0.7,-,0.4,0.4,35.9,79.6,0.1,1.1,0.1
199,Layvin Kurzawa,PSG,31," D(L),M(L)",11(8),1011,1,2,4,-,0.3,84.4,1.5,1,6.67,1,0.5,1.5,0.1,0.8,0.5,0.1,-,0.6,0.3,0.3,0.5,0.5,24.9,84.4,0.2,0.2,-
200,Kelvin Amian,Toulouse,26," D(CLR),M(R)",32,2880,-,1,6,-,0.6,77.8,1.5,1,6.66,2.1,1.1,1.2,0.5,3.2,0.3,0.4,-,0.8,0.3,0.1,0.6,0.6,30.3,77.8,0.1,1.4,-
201,François Moubandje,Toulouse,33," D(CL),M(L)",21(1),1935,-,-,3,-,0.3,78.6,1.8,-,6.65,1.7,1.2,1,0.4,3.1,0.2,0.2,-,0.7,0.9,-,0.5,0.5,37.5,78.6,0.4,2,-
202,Duje Caleta-Car,Marseille,27, D(C),17(3),1546,-,-,1,2,0.5,84.5,3.3,-,6.65,1.1,1,0.7,0.6,4.2,0.2,0.5,-,-,0.3,-,0.1,0.1,41.1,84.5,-,3.9,-
203,Yann Karamoh,Bordeaux,25," AM(CLR),FW",13(9),1224,3,1,2,-,1.6,77.3,-,-,6.65,0.3,0.3,0.5,-,0.1,0.5,-,-,2,1.2,0.2,1.7,1.7,20.8,77.3,0.9,0.5,0.1
204,Xeka,Lille,29, M(C),26(1),2264,2,-,10,-,1.3,82.0,1.6,-,6.65,2.2,0.8,2.1,-,1,1.4,0.1,-,0.3,1,-,0.5,0.5,44.7,82.0,0.2,2.5,-
205,Benjamin Jeannot,Dijon,32," AM(R),FW",19(2),1448,2,-,3,-,2.1,72.2,3,-,6.64,0.8,0.6,1.6,-,0.6,0.6,0.1,-,0.7,1,0.3,0.8,0.8,19.9,72.2,-,0.7,-
206,Faitout Maouassa,Nimes,25," D(L),M(LR)",25(2),2138,-,1,1,1,0.3,71.2,0.7,-,6.64,2,0.9,0.4,0.5,2.4,0.6,0.2,-,0.9,0.9,-,0.9,0.9,24.9,71.2,0.6,1.6,-
207,Cédric Yambéré,Dijon,33," D(C),DMC",30(3),2803,-,-,4,-,0.7,83.2,2,-,6.64,1.4,1.6,1,0.4,4,0.5,1,-,0.2,1,-,0.1,0.1,36.8,83.2,-,3.5,-
208,Oussama Haddadi,Dijon,32," D(CL),M(L)",30(2),2678,2,2,5,1,0.3,76.5,0.9,1,6.64,1.6,1.4,0.9,0.1,2.2,0.6,0.3,-,0.3,0.3,0.1,0.8,0.8,38.0,76.5,0.9,1.9,-
209,Kévin Monnet-Paquet,Saint-Etienne,35," M(CLR),FW",16(7),1483,1,1,4,-,0.9,78.9,1.2,1,6.64,2,0.6,1,-,1.1,0.7,0.2,-,0.9,0.4,-,1.1,1.1,24.3,78.9,0.2,0.4,-
210,François Kamano,Bordeaux,28," M(CLR),FW",29(8),2572,10,1,6,-,2.2,81.0,0.2,2,6.64,0.8,0.5,1.3,-,0.1,0.5,-,-,1.1,1.4,0.3,1.6,1.6,24.1,81.0,0.1,0.9,0.1
211,Moussa Doumbia,Reims,29," AM(CL),FW",18(10),1600,3,1,5,-,1,80.0,0.6,2,6.64,1,0.3,1,-,0.2,1,0.1,-,1.2,2.4,0.3,1.4,1.4,21.5,80.0,0.4,0.9,-
212,Pierre-Yves Polomat,Saint-Etienne,30," D(L),M(L)",11(7),949,-,2,2,-,0.3,80.8,0.9,-,6.63,1,1.2,0.7,0.2,0.9,0.4,0.1,-,0.4,0.3,0.1,0.6,0.6,23.7,80.8,0.3,0.9,-
213,Aleksandr Golovin,Monaco,27, M(CLR),27(3),2301,3,3,7,1,1.6,82.3,0.3,2,6.63,1.2,0.7,1.5,-,0.2,1.1,0.1,-,1,1.4,-,1.1,1.1,34.0,82.3,0.5,1.4,-
214,Steven Mendoza,Amiens,31," AM(CLR),FW",22(3),1884,2,2,4,-,1.7,78.1,0.4,-,6.63,1.2,0.6,1,-,0.3,1,-,-,1.6,1.8,0.1,2.1,2.1,23.9,78.1,0.6,0.7,-
215,Moussa Diaby,PSG,24," M(CLR),FW",10(15),1131,2,6,1,-,0.9,83.3,0.1,-,6.62,0.6,0.5,0.6,-,0.2,0.4,-,-,0.8,0.2,0.1,1,1,20.6,83.3,0.1,0.2,0.1
216,Loïc Rémy,Lille,37," M(LR),FW",14(12),1209,7,2,3,-,1.3,77.5,1.4,-,6.62,0.1,0.1,0.7,-,0.7,0.1,-,-,0.2,0.4,0.4,0.6,0.6,8.4,77.5,-,0.2,-
217,Adrien Hunou,Rennes,30," AM(CLR),FW",14(5),1241,7,1,1,-,1.4,76.8,0.6,-,6.62,0.6,0.3,0.7,-,0.4,0.4,-,-,0.2,1.2,0.7,0.3,0.3,15.4,76.8,-,0.1,-
218,Régis Gurtner,Amiens,37, GK,38,3420,-,-,4,-,-,52.2,0.2,4,6.62,-,-,-,-,0.3,-,-,-,-,0.2,-,-,-,28.2,52.2,-,8.4,-
219,Danilo Barbosa,Nice,28," D(C),DMC",18(4),1552,-,-,1,1,1,85.6,0.8,-,6.61,1.4,0.7,0.8,-,1,0.5,0.1,-,1.5,1.5,-,1.8,1.8,29.6,85.6,-,0.6,-
220,Neven Subotic,Saint-Etienne,35, D(C),26,2153,1,-,2,1,0.5,84.1,1.7,1,6.61,1.7,1.5,0.5,0.5,4.1,0.7,0.2,-,0.1,0.2,-,0.1,0.1,43.7,84.1,-,4,-
221,Arnaud Nordin,Saint-Etienne,25," AM(CLR),FW",11(14),1048,3,1,2,-,1.6,84.4,0.4,1,6.61,0.6,0.2,0.5,-,0.3,0.3,0.1,-,0.9,1.4,-,1.2,1.2,12.1,84.4,0.2,0.2,-
222,Rachid Alioui,Nimes,31, FW,11(16),1239,5,-,1,-,1.9,72.3,1.6,-,6.61,0.6,0.4,0.4,-,0.4,0.2,-,-,0.3,0.4,0.2,0.4,0.4,13.2,72.3,0.1,0.3,-
223,Diego Benaglio,Monaco,40, GK,22(1),2057,-,-,2,-,-,70.5,0.3,-,6.61,-,-,-,-,1.1,-,-,-,-,0.1,-,-,-,23.3,70.5,-,4.4,-
224,Baptiste Reynet,Toulouse,33, GK,31,2705,-,-,-,1,-,61.6,0.4,3,6.61,-,-,-,-,0.8,0.1,-,1,0.1,0.3,-,-,-,31.1,61.6,-,8.5,-
225,Fábio,Nantes,33," D(LR),M(R)",15(5),1287,-,2,4,1,0.2,76.3,1.1,-,6.6,2.7,0.9,0.9,-,1.2,1.4,0.2,-,0.4,1,0.1,0.3,0.3,24.0,76.3,0.6,1.1,-
226,Andreas Cornelius,Bordeaux,31, FW,6(14),783,3,1,4,-,1.1,65.7,3.7,-,6.6,0.2,0.1,2,-,1.1,0.2,0.1,-,0.3,0.9,0.4,1,1,11.8,65.7,-,0.3,0.1
