,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb_def,Blocks,OwnG,Drb_off,Fouled,Off,Disp,UnsTch,AvgP,PSp,Crosses,LonB,ThrB
110,Gregor Kobel,Stuttgart,26, GK,33,2970,-,-,-,-,-,79.6,0.1,1,6.74,0.1,0.1,-,-,0.6,-,-,-,-,0.2,-,-,-,30.7,79.6,-,4.6,-
111,Baptiste Santamaría,Freiburg,29, DMC,28(2),2221,1,2,5,-,1,76.6,1.9,1,6.74,1.7,1.7,1.1,-,1,1.1,0.2,1,0.6,0.9,-,0.9,0.9,33.4,76.6,0.2,1.8,-
112,Alexander Hack,Mainz,30, D(C),14(7),1367,1,-,2,-,0.3,77.1,2.2,-,6.74,1.5,2,0.7,0.3,4.3,0.6,0.8,-,0.3,0.6,-,-,-,32.8,77.1,-,2.7,-
113,Mattéo Guendouzi,Hertha Berlin,25, M(C),19(5),1817,2,1,5,-,0.7,86.7,0.6,1,6.73,1,0.9,1,-,0.8,0.7,0.2,-,1,2,-,1.1,1.1,40.9,86.7,0.1,2.5,-
114,Josh Sargent,Werder Bremen,24," AM(CLR),FW",30(2),2519,5,2,7,-,1.4,70.8,2,1,6.73,1,0.5,1,-,1.1,0.4,0.1,1,0.8,1.3,0.2,0.8,0.8,17.8,70.8,0.1,0.2,-
115,Lucas Tousart,Hertha Berlin,27, DMC,25(1),2098,1,-,7,-,1.2,77.2,2.4,1,6.73,1.3,1.5,1.3,-,1.8,0.5,0.2,-,0.6,0.8,-,0.6,0.6,32.3,77.2,0.1,2.9,0.1
116,Ralf Fährmann,Schalke,35, GK,22,1878,-,-,2,-,-,59.1,0.4,2,6.73,0.1,-,-,-,1,-,-,-,-,0.2,-,-,-,31.9,59.1,-,5.5,-
117,Christian Günter,Freiburg,31," D(L),M(L)",34,3060,3,3,2,-,0.8,75.5,0.4,3,6.73,1,0.9,0.9,0.1,0.9,0.8,0.3,-,0.5,0.5,0.1,0.4,0.4,33.0,75.5,1.9,1.8,-
118,Rafael Czichos,FC Koln,33, D(C),26(2),2262,1,-,7,-,0.4,81.9,2.4,1,6.72,1.7,1.9,0.9,0.4,3.9,0.7,0.3,-,0.2,0.5,0.1,0.1,0.1,47.5,81.9,0.1,3.7,-
119,Cédric Brunner,Arminia Bielefeld,30, D(CR),30(1),2660,-,1,6,-,0.2,75.7,1.5,1,6.72,1.4,1.4,1.1,0.2,2.7,0.4,0.3,-,0.7,1,-,0.4,0.4,35.5,75.7,0.6,1.8,-
120,Koen Casteels,Wolfsburg,31, GK,32,2880,-,-,-,-,-,72.4,0.4,1,6.72,-,0.1,-,-,0.7,-,-,-,-,0.1,-,-,-,33.9,72.4,-,7.7,-
121,Lucas Höler,Freiburg,29," AM(CLR),FW",22(11),2095,4,4,5,-,1.3,66.7,2.2,1,6.71,1.1,0.5,0.8,-,0.4,0.6,0.1,-,0.8,2.3,0.4,0.9,0.9,19.7,66.7,0.1,0.4,-
122,Jude Bellingham,Borussia Dortmund,20, M(CLR),19(10),1705,1,3,4,1,1.1,84.3,0.9,-,6.71,1.7,0.8,1.4,-,0.4,0.9,0.2,-,1,1.8,-,1.1,1.1,35.2,84.3,0.1,1.6,-
123,Sebastiaan Bornauw,FC Koln,25, D(C),23(1),2082,1,1,3,-,0.8,81.7,2.7,-,6.71,1.2,1.7,1,0.5,4.2,0.5,1.1,-,0.2,0.4,0.1,-,-,38.1,81.7,-,3.8,-
124,Theodor Gebre Selassie,Werder Bremen,37," D(CLR),DMC,M(R)",34,3033,3,1,3,-,0.6,73.5,1.8,1,6.7,1.8,1.7,0.8,0.4,2.4,1.1,0.3,-,0.1,1.3,0.2,0.3,0.3,34.3,73.5,0.4,1.7,-
125,Roland Sallai,Freiburg,26," M(CLR),FW",22(6),1674,8,3,5,-,1.7,75.5,1.3,3,6.7,0.6,0.4,1.8,-,0.2,0.3,-,-,0.6,2,0.4,0.6,0.6,15.3,75.5,0.4,0.6,-
126,Tyler Adams,RBL,25," D(R),M(CR)",21(6),1853,1,1,3,-,0.3,86.1,0.8,-,6.7,1.3,1.1,1.1,-,1,0.5,0.2,-,0.6,1.1,0.1,0.5,0.5,47.3,86.1,0.1,1.2,-
127,Thomas Delaney,Borussia Dortmund,32, DMC,14(6),1290,1,1,6,-,0.4,83.7,1.5,2,6.7,2,1.1,1.8,-,0.7,1,0.5,-,0.1,1.3,0.1,0.3,0.3,40.7,83.7,0.1,2.4,-
128,Andreas Luthe,Union Berlin,37, GK,31,2769,-,-,1,-,-,68.2,0.4,3,6.7,-,-,-,-,0.4,0.1,-,-,-,0.1,-,-,-,33.3,68.2,-,6.9,-
129,Phillipp Mwene,Mainz,30," D(LR),M(LR)",19(1),1675,1,2,3,-,0.4,64.7,0.5,1,6.69,1.8,1.2,1.5,0.1,1.4,1,0.2,-,0.8,0.7,0.1,0.5,0.5,21.1,64.7,1.2,1.6,-
130,Jean-Paul Boëtius,Mainz,30," AM(CL),FW",23(8),2075,2,4,5,-,0.9,71.1,0.5,1,6.69,1.4,1.1,0.9,-,0.3,1,0.1,-,0.8,1.2,-,0.9,0.9,24.7,71.1,0.3,1.2,0.2
131,Maximilian Eggestein,Werder Bremen,27, M(CR),33,2943,2,5,5,-,0.7,76.4,1.1,1,6.69,1.7,1.3,0.9,-,1,0.8,0.2,-,0.4,1.2,-,0.7,0.7,40.5,76.4,0.1,1.7,0.1
132,Grischa Prömel,Union Berlin,29, M(C),21(3),1827,3,1,7,-,0.8,78.4,0.8,-,6.69,1.6,1,1.3,-,0.9,0.7,0.1,-,0.7,2.2,0.2,0.7,0.7,29.3,78.4,0.1,1.2,-
133,Pavel Kaderábek,Hoffenheim,32," D(R),M(LR)",17(3),1588,-,3,3,-,0.5,74.2,2.5,-,6.69,0.8,0.9,1,0.2,1.3,0.5,0.2,-,0.3,0.7,0.2,0.3,0.3,35.5,74.2,0.8,1,-
134,Ryan Sessegnon,Hoffenheim,23," D(L),M(LR)",17(6),1573,2,3,4,-,0.2,79.4,0.7,-,6.68,2,1.3,1.5,0.3,1.7,0.8,0.1,-,0.5,0.2,0.3,0.4,0.4,31.2,79.4,0.8,0.8,-
135,Christoph Kramer,Borussia M.Gladbach,33, M(C),23(5),2036,-,2,5,-,0.3,85.7,0.7,-,6.68,2,1.2,1.1,-,1.3,1.1,0.4,-,0.8,0.7,-,0.3,0.3,46.6,85.7,0.1,1.5,-
136,Robin Knoche,Union Berlin,31, D(C),34,3043,1,-,4,-,0.4,84.3,2.1,1,6.68,1.3,1.4,1.1,0.5,3.4,0.5,0.8,-,0.2,0.4,0.1,0.2,0.2,61.3,84.3,-,4.7,-
137,Vladimír Darida,Hertha Berlin,33," M(CLR),FW",24(3),1915,1,6,5,1,1,75.9,0.9,1,6.68,1.3,1,1,-,0.6,0.8,0.1,-,0.7,1,0.1,0.8,0.8,34.1,75.9,0.6,2.9,0.1
138,Waldemar Anton,Stuttgart,27," D(CR),DMC",30(1),2712,-,1,3,-,0.4,88.0,1.6,-,6.68,1,1.5,0.8,0.3,3.5,0.6,0.6,-,0.4,1.1,-,0.8,0.8,65.9,88.0,0.1,3.1,-
139,Kevin Kampl,RBL,33, M(CLR),24(3),1946,-,1,6,-,0.5,89.9,0.5,-,6.68,1.4,1.1,1.7,-,0.5,0.6,0.1,-,0.6,0.9,-,0.6,0.6,51.3,89.9,-,1.7,-
140,Erik Durm,Eintracht Frankfurt,31," D(LR),M(LR)",19(2),1493,1,2,1,-,1,71.8,1,-,6.67,0.8,1.4,0.4,-,1,0.6,0.2,-,0.5,0.7,-,0.5,0.5,25.3,71.8,0.4,1.1,-
141,Dedryck Boyata,Hertha Berlin,33, D(C),17(2),1545,1,-,3,-,0.5,89.0,1.5,-,6.66,0.7,1.4,0.4,0.3,3.5,0.4,1.1,-,0.3,0.2,-,0.1,0.1,54.4,89.0,-,3.6,-
142,Gonzalo Castro,Stuttgart,36," D(L),M(CR)",23(3),1746,4,2,9,-,1.2,76.6,0.4,-,6.66,0.8,0.3,0.6,-,0.4,0.6,0.1,-,0.8,0.6,-,0.7,0.7,30.5,76.6,1.1,1.3,0.1
143,Jeffrey Gouweleeuw,Augsburg,32, D(C),32,2836,1,-,9,-,0.2,78.9,1.6,1,6.66,1.1,2.2,0.8,0.8,4.6,0.5,0.6,1,0.4,0.2,0.1,0.1,0.1,49.7,78.9,0.1,4.1,-
144,Breel Embolo,Borussia M.Gladbach,27," AM(CR),FW",16(15),1435,5,2,4,-,1.3,73.6,1.2,1,6.66,0.5,0.3,1.1,-,0.2,0.2,-,-,1.3,1.7,0.4,1.5,1.5,14.2,73.6,-,0.3,-
145,Keven Schlotterbeck,Freiburg,27, D(C),18(6),1650,-,-,3,-,0.3,80.8,2.1,-,6.66,1.3,1.5,0.9,0.4,3.6,0.5,0.8,1,0.2,1.1,-,0.1,0.1,34.3,80.8,-,2.7,-
146,Dodi Lukébakio,Hertha Berlin,26," AM(CLR),FW",21(8),1870,5,5,2,1,1.4,76.4,0.8,-,6.65,0.7,0.4,1.2,-,0.2,0.4,-,-,1.3,1.1,0.7,1.4,1.4,17.2,76.4,0.3,1,-
147,Jonathan Schmid,Freiburg,33," D(R),M(CLR)",27(4),2399,2,2,4,-,0.7,77.1,0.5,-,6.65,1.2,0.9,0.5,-,1,0.5,0.3,-,0.6,0.5,-,0.4,0.4,30.5,77.1,0.6,2.1,-
148,Thomas Meunier,Borussia Dortmund,32," D(R),M(R)",17(4),1474,1,1,3,-,0.6,82.1,0.7,1,6.65,1.4,0.9,0.8,-,1.2,0.4,0.3,-,0.7,0.1,0.1,0.4,0.4,50.8,82.1,0.4,2.3,-
149,Rubén Vargas,Augsburg,25," AM(CLR),FW",18(12),1615,6,3,2,1,1.3,76.3,0.6,2,6.65,0.6,0.6,0.9,-,0.6,0.5,0.1,-,1.2,1,0.3,1.1,1.1,17.0,76.3,0.1,0.9,0.1
150,Joel Pohjanpalo,Union Berlin,29, FW,10(9),851,6,-,-,-,1.6,68.6,1.7,1,6.65,0.3,0.1,0.4,-,0.6,0.3,-,-,0.3,0.4,0.6,0.2,0.2,9.7,68.6,0.1,0.3,0.1
151,Ömer Toprak,Werder Bremen,34, D(C),24(2),1947,2,-,1,-,0.4,82.2,2.1,1,6.64,0.9,1.4,0.7,0.7,4.4,0.5,0.6,-,0.2,1,0.1,0.4,0.4,41.2,82.2,-,1.5,-
152,Nadiem Amiri,Leverkusen,27, M(CLR),20(9),1888,2,6,5,-,1.4,85.5,0.1,-,6.64,0.4,0.4,0.7,-,0.2,0.9,0.1,-,0.7,0.9,0.1,0.8,0.8,36.4,85.5,0.7,2,-
153,Niclas Füllkrug,Werder Bremen,31, FW,10(9),879,6,-,1,-,1.8,57.7,2.9,1,6.64,0.4,0.2,0.8,0.1,0.6,0.6,0.2,-,0.4,0.7,0.8,0.9,0.9,13.3,57.7,0.1,0.5,-
154,Elvis Rexhbeçaj,FC Koln,26, M(C),20(10),1835,5,2,4,-,0.9,66.3,0.4,2,6.63,1.8,0.9,0.7,-,0.5,1.1,0.2,-,0.4,1.6,-,0.8,0.8,19.2,66.3,0.6,0.8,-
155,Florian Müller,Freiburg,26, GK,31,2790,-,-,-,-,-,64.7,0.2,2,6.63,-,0.1,-,-,0.6,0.1,-,-,-,-,-,-,-,38.1,64.7,-,6.5,-
156,Manuel Gulde,Freiburg,33, D(C),22(5),1959,2,-,3,-,0.3,87.6,1.7,-,6.62,1,1.4,0.6,0.2,2.3,0.6,0.6,-,0.1,0.7,0.1,0.1,0.1,37.9,87.6,-,2,-
157,Wendell,Leverkusen,30," D(CL),M(L)",15(7),1454,-,-,3,-,0.3,86.0,0.8,-,6.62,2.4,1.1,1.3,0.2,1.7,1.2,0.1,-,0.5,0.7,-,0.2,0.2,48.1,86.0,0.2,2.1,-
158,Daley Sinkgraven,Leverkusen,28," D(L),M(CL)",19(3),1574,-,-,4,-,0.3,81.9,0.4,-,6.62,1.5,1,0.6,0.2,0.7,0.8,0.2,-,1.3,1,-,0.9,0.9,49.1,81.9,0.1,3,-
159,Robin Zentner,Mainz,29, GK,31,2790,-,-,2,-,0.1,60.2,0.3,-,6.62,-,0.1,-,-,0.7,0.1,-,-,-,0.2,-,-,-,28.2,60.2,-,5.3,-
160,Manuel Neuer,Bayern,38, GK,33,2970,-,-,1,-,-,84.2,0.1,1,6.61,-,0.1,-,-,0.5,-,-,-,-,0.1,-,-,-,34.2,84.2,-,6.2,-
161,Ermedin Demirovic,Freiburg,26," AM(CL),FW",19(11),1510,5,6,7,-,1.4,53.0,1.3,-,6.61,0.5,-,1.5,-,0.9,0.5,0.2,-,0.5,0.5,0.3,1,1,8.2,53.0,0.1,0.1,-
162,Manuel Prietl,Arminia Bielefeld,32, M(C),28,2518,1,1,3,-,0.6,79.8,1.2,-,6.61,2.3,1.6,1.4,-,0.9,2.2,0.3,-,0.7,0.3,-,0.4,0.4,34.7,79.8,-,1.5,-
163,Charles Aránguiz,Leverkusen,35, M(C),20(1),1676,-,-,4,-,0.2,85.8,0.5,-,6.61,2,1.6,1.5,-,0.7,1.2,0.2,-,0.4,1.2,-,0.4,0.4,54.9,85.8,-,2.1,-
164,Makoto Hasebe,Eintracht Frankfurt,40," D(CR),M(CR)",26(3),2291,-,-,5,-,0.1,88.4,1.1,-,6.6,1.5,1.1,0.8,0.6,2.3,0.9,0.4,-,0.2,1.2,-,0.4,0.4,57.3,88.4,0.1,3.1,-
165,Josuha Guilavogui,Wolfsburg,33," D(C),M(C)",7(13),737,-,-,3,-,0.3,84.1,1.1,2,6.6,0.9,1.5,0.8,-,1.3,0.4,0.3,-,0.4,0.2,-,0.1,0.1,21.5,84.1,-,1.4,-
166,Anderson Lucoqui,Arminia Bielefeld,26," D(L),M(L)",18(3),1607,-,-,5,-,0.4,67.0,1.2,-,6.6,1.9,1.3,1.3,0.3,1.9,1,0.3,-,0.6,1.9,-,0.8,0.8,25.6,67.0,0.2,1.3,-
167,Leonardo Bittencourt,Werder Bremen,30," M(CLR),FW",19(8),1522,4,1,3,-,1.6,76.0,0.4,2,6.6,2.1,0.5,1,-,0.3,1.3,0.1,-,0.5,1.3,0.3,0.4,0.4,21.2,76.0,0.7,0.6,-
168,Alexander Schwolow,Hertha Berlin,31, GK,26,2340,-,-,-,-,-,77.3,0.2,2,6.6,-,-,-,-,0.6,-,-,-,-,0.2,-,-,-,30.3,77.3,-,6.8,-
169,Peter Pekarík,Hertha Berlin,37," D(LR),M(R)",22(1),1703,3,1,4,-,0.3,82.7,0.7,-,6.59,1,1.2,0.5,0.1,1.5,0.6,0.3,-,0.2,0.8,-,0.3,0.3,31.2,82.7,0.6,1.4,-
170,Aleksandar Dragovic,Leverkusen,33, D(CR),11(7),1131,1,-,3,-,0.2,88.9,1.3,1,6.59,0.6,0.7,0.7,0.2,1.7,0.2,0.3,-,0.2,0.4,-,0.1,0.1,56.1,88.9,0.2,4.3,0.1
171,Sebastian Rode,Eintracht Frankfurt,33," D(R),M(C)",19(8),1630,1,-,10,-,0.1,85.5,0.7,-,6.59,1.6,1.7,1.1,-,0.6,1.2,0.1,-,0.2,0.7,-,0.2,0.2,37.7,85.5,0.1,1.6,-
172,Lukas Klostermann,RBL,27," D(CLR),M(R)",15(8),1445,1,-,2,-,0.5,87.0,0.7,-,6.58,1,0.8,0.3,0.3,1.7,0.3,0.3,-,0.3,0.3,-,0.2,0.2,48.3,87.0,0.1,1.8,-
173,Philipp Lienhart,Freiburg,27, D(C),34,2994,4,-,4,-,0.3,85.0,1.7,-,6.58,0.6,1.2,0.5,0.4,2.7,0.3,0.6,-,0.1,1,0.1,0.1,0.1,57.0,85.0,-,4.2,-
174,Stefan Posch,Hoffenheim,26, D(CR),25(1),2124,-,-,9,1,0.4,79.0,2,1,6.58,2,1.4,1.5,0.5,2.5,0.8,0.3,-,0.3,0.5,-,0.3,0.3,51.6,79.0,0.4,3.1,-
175,Jérôme Roussillon,Wolfsburg,31," D(L),M(L)",14(6),1231,-,2,-,-,0.6,77.3,0.6,-,6.58,1.2,1,0.5,0.2,1.3,0.5,0.1,-,0.9,0.8,-,0.8,0.8,25.5,77.3,0.4,1.4,-
176,Maximilian Philipp,Wolfsburg,30," AM(CLR),FW",13(11),1115,6,2,3,-,1.3,76.0,0.4,1,6.58,0.6,0.3,0.7,-,0.1,0.7,-,-,0.5,0.5,0.2,0.3,0.3,14.9,76.0,0.1,0.4,-
177,Oliver Baumann,Hoffenheim,33, GK,31,2790,-,-,1,-,-,74.7,0.3,-,6.58,-,0.1,-,-,0.6,-,-,-,-,0.2,-,-,-,37.8,74.7,-,5.7,-
178,Julian Brandt,Borussia Dortmund,28," M(CLR),FW",17(14),1494,3,2,-,-,0.7,85.2,0.2,1,6.58,0.9,0.5,0.2,-,0.2,1,-,-,0.7,0.5,0.1,0.9,0.9,28.8,85.2,0.3,1.5,-
179,Reece Oxford,Augsburg,25," D(C),DMC",13(11),1350,-,-,2,-,0.3,82.0,2.2,1,6.58,1.1,1.2,0.6,0.3,3.6,0.3,0.9,-,0.2,0.5,-,0.2,0.2,28.2,82.0,-,1.5,-
180,Moussa Niakhaté,Mainz,28, D(CL),32,2867,3,1,8,1,0.3,75.3,2.1,-,6.58,1.3,1.5,1.5,0.3,2.4,0.5,0.5,-,0.4,0.3,0.1,0.2,0.2,41.8,75.3,0.3,3.1,-
181,Suat Serdar,Schalke,27, M(CLR),24(1),1958,1,2,3,-,1.3,75.8,0.6,-,6.58,2.2,0.9,1.1,-,0.8,1.4,0.2,1,1.6,1.9,-,1.6,1.6,24.0,75.8,-,1.6,-
182,Karim Onisiwo,Mainz,32," AM(CLR),FW",19(12),1843,4,-,2,-,1.7,64.9,1.9,1,6.57,1,0.2,1.2,-,0.4,0.3,-,-,1.2,1.1,0.5,1.4,1.4,11.9,64.9,0.1,0.1,-
183,Milot Rashica,Werder Bremen,27," AM(CLR),FW",14(10),1464,3,1,-,-,1.8,73.2,0.3,1,6.57,1,0.2,0.6,-,0.2,0.5,-,-,1.5,0.9,0.2,1.3,1.3,15.4,73.2,0.5,0.8,-
184,Mark Uth,Schalke,32," AM(CR),FW",18(2),1499,3,1,5,-,1.8,80.0,0.4,1,6.56,1.3,0.3,1.4,-,0.5,0.9,-,-,0.9,1.4,0.5,1.1,1.1,24.3,80.0,1,1.6,0.1
185,Niklas Stark,Hertha Berlin,29," D(C),DMC",31(2),2794,-,-,2,-,0.3,82.8,2.1,-,6.56,1.5,1.3,1.3,0.2,3,0.5,0.5,-,0.1,0.9,0.1,0.1,0.1,47.0,82.8,0.1,3.1,-
186,Jirí Pavlenka,Werder Bremen,32, GK,34,3060,-,-,2,-,-,70.4,0.3,2,6.56,0.1,-,0.1,-,0.9,-,-,-,-,0.1,-,-,-,28.7,70.4,-,7.2,-
187,Marcel Hartel,Arminia Bielefeld,28, M(CLR),20(2),1692,-,-,1,-,1,77.3,0.5,-,6.56,1.6,1.2,0.2,-,0.6,0.9,0.2,-,0.8,0.7,0.2,0.7,0.7,32.6,77.3,0.8,1.2,-
188,Tuta,Eintracht Frankfurt,24, D(C),16(3),1459,-,-,5,-,0.2,84.7,1.7,-,6.56,1.8,1.5,1.6,0.6,2.5,1,0.1,1,0.4,0.7,-,0.5,0.5,51.1,84.7,0.1,2.2,-
189,Kevin Trapp,Eintracht Frankfurt,33, GK,33,2970,-,-,-,-,-,66.5,0.2,1,6.55,-,0.1,-,-,1,-,-,-,-,0.1,-,-,-,36.1,66.5,-,7.6,-
190,Florian Niederlechner,Augsburg,33," AM(CR),FW",21(7),1746,5,4,2,1,1.7,68.2,1,1,6.55,0.3,0.4,0.9,0.1,0.6,0.4,0.1,-,0.6,1.5,0.8,0.7,0.7,11.1,68.2,0.1,0.3,0.1
191,Marco Friedl,Werder Bremen,26," D(CL),M(L)",31(1),2788,-,-,6,-,0.3,80.4,0.9,-,6.55,1.6,1.7,1,0.6,3.4,1,0.5,-,0.4,0.9,-,0.2,0.2,51.6,80.4,0.2,5.5,-
192,Marius Wolf,FC Koln,28," D(R),M(CLR)",29(2),2563,2,2,3,-,1.3,67.3,0.8,1,6.55,1.1,0.9,0.9,-,1.5,0.8,0.1,-,1.2,1.8,0.2,1.5,1.5,32.9,67.3,0.3,2,-
193,Luka Jovic,Eintracht Frankfurt,26, FW,8(10),888,4,-,2,-,1.4,78.6,1.4,-,6.55,0.1,0.1,0.7,-,0.4,0.2,-,-,0.8,0.4,0.2,1.1,1.1,15.8,78.6,-,0.8,0.1
194,Daniel Didavi,Stuttgart,34," AM(CR),FW",10(13),968,4,3,2,-,1,77.0,0.5,-,6.54,0.7,0.1,0.7,-,0.3,0.2,-,-,0.2,0.6,0.2,0.6,0.6,15.9,77.0,0.2,0.7,-
195,Péter Gulácsi,RBL,33, GK,33,2970,-,-,-,-,-,85.3,0.1,-,6.54,-,0.1,-,-,0.4,-,-,-,-,-,-,-,-,30.3,85.3,-,4.8,-
196,Milos Veljkovic,Werder Bremen,28," D(C),DMC",19(4),1723,-,-,1,-,0.1,74.2,1.5,-,6.54,1,1.3,0.3,0.3,3.9,0.7,0.4,-,-,0.3,-,0.1,0.1,37.3,74.2,-,3.8,-
197,Mu'nas Dabbur,Hoffenheim,31," AM(C),FW",11(11),997,4,-,2,-,1.3,71.1,0.7,-,6.54,0.3,0.4,0.9,-,0.3,0.5,-,-,1,1.1,0.2,0.8,0.8,14.1,71.1,0.2,0.3,-
198,Raphael Framberger,Augsburg,28," D(R),M(R)",19(2),1547,-,1,4,1,-,59.8,1,1,6.53,2,1.7,0.6,0.1,2.1,0.3,0.1,1,0.4,0.6,-,0.8,0.8,24.6,59.8,0.5,0.9,-
199,Robin Quaison,Mainz,30," M(CLR),FW",18(10),1480,6,2,1,-,1.3,67.5,0.8,1,6.53,0.5,0.5,0.8,-,0.3,0.3,-,-,0.6,0.4,0.1,0.6,0.6,11.1,67.5,-,0.4,-
200,Aymen Barkok,Eintracht Frankfurt,25, M(CR),9(17),970,2,3,5,-,0.7,76.3,0.6,1,6.53,1.1,0.4,0.9,-,0.3,0.8,-,-,0.9,0.3,-,0.8,0.8,16.7,76.3,0.5,0.5,-
201,Noah Katterbach,FC Koln,23, D(L),12(9),1110,-,-,1,-,0.4,78.0,0.9,-,6.53,0.9,1.1,0.4,-,0.9,0.4,0.1,-,0.9,0.8,-,0.8,0.8,25.1,78.0,0.3,1.3,-
202,Sven Bender,Leverkusen,35," D(C),M(C)",14(4),1172,-,-,1,-,0.2,89.8,1.8,1,6.53,0.9,1.2,0.6,0.7,2.1,0.7,0.5,-,0.1,0.3,0.1,0.2,0.2,56.6,89.8,0.1,2,-
203,Sebastian Rudy,Hoffenheim,34," D(R),M(CR)",21(4),1683,1,2,4,-,0.6,77.4,0.4,-,6.53,1.4,0.5,1.2,-,0.8,1.2,0.2,-,0.4,0.6,-,0.4,0.4,33.6,77.4,0.6,1.2,-
204,Andreas Voglsammer,Arminia Bielefeld,32," AM(LR),FW",11(7),1004,2,2,1,-,1.8,57.1,2.4,2,6.53,0.7,0.2,0.8,-,0.6,0.5,-,-,0.2,0.8,0.2,1,1,13.7,57.1,0.3,0.2,-
205,Taiwo Awoniyi,Union Berlin,26, FW,16(5),1366,5,2,-,-,1.4,66.8,1.6,-,6.53,0.2,0.1,1,-,0.2,0.6,-,-,0.6,1,0.7,1.4,1.4,13.8,66.8,-,0.3,-
206,Marcus Ingvartsen,Union Berlin,28," AM(CR),FW",24(6),1971,3,5,4,-,1.3,74.1,1.3,-,6.52,0.6,0.6,1.5,-,0.3,0.6,-,-,0.5,1,0.2,1.2,1.2,20.3,74.1,0.4,0.6,-
207,Denis Zakaria,Borussia M.Gladbach,27," D(C),DMC",15(10),1420,1,1,5,-,0.4,88.0,0.5,-,6.52,1.2,0.9,0.9,0.1,1.2,0.4,0.3,-,0.8,0.5,-,0.3,0.3,25.6,88.0,-,0.9,-
208,Valentino Lazaro,Borussia M.Gladbach,28," D(R),M(CLR)",13(9),1241,2,-,3,-,0.7,79.3,0.7,-,6.52,0.8,0.7,0.3,0.1,0.7,0.3,-,-,0.6,0.6,0.1,0.4,0.4,22.0,79.3,0.5,0.8,-
209,Roman Bürki,Borussia Dortmund,33, GK,18(1),1665,-,-,-,-,-,78.3,0.1,-,6.52,-,-,-,-,0.5,-,-,-,-,0.1,-,-,-,27.4,78.3,-,4.5,-
210,Dominique Heintz,Freiburg,30, D(CL),14(7),1366,-,-,3,-,0.1,86.8,1.1,-,6.51,1,1.7,0.8,0.2,2.3,0.4,0.4,-,0.2,0.3,-,0.2,0.2,45.4,86.8,0.1,4.7,-
211,Kingsley Ehizibue,FC Koln,28," D(R),M(R)",15(6),1141,-,1,5,-,0.4,75.1,1,-,6.49,1.5,0.9,0.9,0.2,1.8,0.3,0.2,-,0.9,0.7,0.1,0.5,0.5,20.0,75.1,0.6,0.8,-
212,Tanguy Coulibaly,Stuttgart,23," M(CLR),FW",17(14),1510,2,1,2,-,0.8,74.2,0.5,1,6.49,0.8,0.3,1,-,0.3,0.4,-,-,1.6,0.6,0.3,1.4,1.4,13.5,74.2,0.2,0.2,-
213,Philipp Förster,Stuttgart,29," M(CLR),FW",17(8),1521,3,1,4,-,0.8,79.8,0.2,-,6.49,0.9,0.6,1,-,0.1,0.8,-,-,0.5,0.8,0.2,0.6,0.6,26.4,79.8,0.5,0.4,0.1
214,Eric Choupo-Moting,Bayern,35," M(CLR),FW",8(14),812,3,-,2,-,0.9,79.4,0.6,-,6.48,0.4,0.1,0.2,-,0.3,0.1,-,-,0.7,0.4,0.4,0.8,0.8,9.9,79.4,-,0.1,-
215,Benjamin Stambouli,Schalke,33," D(CR),M(C)",22(2),1957,-,2,5,-,0.1,74.4,1.4,-,6.47,1.9,2,0.9,0.4,1.8,0.9,0.6,-,0.7,0.7,0.1,0.6,0.6,42.5,74.4,-,2.9,-
216,Philipp Klement,Stuttgart,31, M(C),2(16),412,1,2,-,-,0.4,82.1,0.2,-,6.46,0.4,0.3,0.3,-,0.4,0.2,0.1,-,0.3,0.1,-,0.5,0.5,17.7,82.1,0.9,0.9,-
217,Malick Thiaw,Schalke,22, D(C),15(4),1450,1,-,3,1,0.4,80.2,1.9,-,6.46,2.2,1.7,1.4,0.5,3.7,0.6,0.6,1,0.1,0.4,0.1,0.2,0.2,38.5,80.2,-,1.8,-
218,Justin Kluivert,RBL,25," AM(CLR),FW",8(11),812,3,-,2,-,0.9,73.2,0.3,-,6.46,0.1,0.3,0.7,-,0.1,0.1,-,-,1.2,0.7,0.4,0.7,0.7,11.6,73.2,0.3,0.2,-
219,Lukás Hrádecky,Leverkusen,34, GK,29,2566,-,-,1,-,-,74.8,0.3,-,6.46,-,-,-,-,0.8,-,-,1,-,0.1,-,-,-,41.7,74.8,-,7.7,-
220,Kevin Möhwald,Werder Bremen,30, M(CR),17(10),1567,5,1,2,1,0.9,86.0,0.9,-,6.45,0.6,1.2,0.7,-,0.6,0.5,0.1,-,0.3,1.2,-,0.8,0.8,35.1,86.0,0.2,1.4,-
221,Robert Skov,Hoffenheim,27," D(L),M(LR)",12(11),1167,1,-,-,1,1.4,75.4,0.6,-,6.44,0.8,0.7,0.3,-,0.3,0.4,0.1,-,0.5,0.7,0.2,0.3,0.3,17.7,75.4,0.7,0.9,-
222,Krzysztof Piatek,Hertha Berlin,28, FW,18(14),1635,7,1,4,-,1.3,72.3,1.7,1,6.44,0.3,0.2,1.4,-,0.4,0.6,-,-,0.2,0.7,0.6,0.7,0.7,12.0,72.3,0.1,0.4,-
