,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb_def,Blocks,OwnG,Drb_off,Fouled,Off,Disp,UnsTch,AvgP,PSp,Crosses,LonB,ThrB
114,Alessandro Bastoni,Inter,25, D(C),26(3),2168,-,2,3,-,0.4,85.4,1.3,-,6.68,1.4,0.8,0.7,0.2,1.4,0.6,0.4,-,0.3,0.5,-,0.2,0.2,53.0,85.4,0.4,4.6,-
115,Adam Marusic,Lazio,31," D(CLR),M(LR)",31(2),2767,-,2,8,1,0.5,87.6,0.9,-,6.68,1.2,1.2,0.7,0.4,1.6,0.4,0.2,-,0.3,0.4,-,0.4,0.4,48.0,87.6,0.2,1.9,-
116,Antonio Candreva,Salernitana,37, M(CLR),32(3),2741,7,4,1,1,1.3,79.7,0.1,2,6.68,0.5,0.5,0.2,-,0.6,0.8,0.1,-,0.2,1,0.3,0.4,0.4,35.7,79.7,1.5,2,0.1
117,Ola Aina,Torino,27," D(CLR),M(LR)",9(10),874,1,1,5,-,0.4,76.5,0.6,2,6.68,0.9,0.6,0.8,0.1,1,0.3,0.1,-,1.2,0.8,0.1,0.4,0.4,21.5,76.5,0.6,0.7,-
118,Perr Schuurs,Torino,24, D(C),28(2),2334,-,2,5,-,0.5,88.2,2,-,6.67,1.7,0.9,1,0.4,3.2,0.4,0.5,-,0.3,0.1,0.1,0.2,0.2,39.8,88.2,-,1.9,-
119,Bram Nuytinck,Sampdoria,34, D(C),19,1504,-,1,4,-,0.2,85.4,1.5,-,6.67,2.8,1.2,1.2,0.4,4.3,0.6,1.1,-,-,0.4,-,0.1,0.1,34.3,85.4,-,1.8,-
120,Rasmus Højlund,Atalanta,21, FW,20(12),1836,9,2,1,-,1.7,74.3,1,3,6.67,0.1,-,0.7,-,0.2,0.2,-,-,0.9,1,0.2,1.8,1.8,13.3,74.3,0.1,0.3,-
121,Gianluca Mancini,Roma,28," D(C),DMC",33(2),2867,1,2,7,-,0.6,82.1,1.7,-,6.67,1.1,1.3,1.1,0.1,1.8,0.5,0.5,-,0.3,0.7,0.1,0.2,0.2,45.1,82.1,0.2,3.2,0.1
122,Darko Lazovic,Verona,33, M(CLR),27(3),2254,4,5,-,-,1.4,68.5,0.2,2,6.67,0.8,0.5,0.3,-,0.6,0.5,0.1,-,0.6,0.1,0.3,0.5,0.5,21.2,68.5,1.1,0.8,0.1
123,Sandi Lovric,Udinese,26, AM(C),28(9),2351,5,6,4,-,1.9,83.9,0.2,1,6.66,1.1,0.7,0.8,-,0.5,0.5,0.1,-,0.4,0.9,-,0.6,0.6,23.7,83.9,0.7,1.4,-
124,Mathías Olivera,Napoli,26," D(L),M(L)",17(13),1637,2,2,2,-,0.3,87.3,1.1,3,6.66,1.3,0.7,0.7,0.2,0.8,0.7,0.1,-,0.3,0.8,0.1,0.8,0.8,39.5,87.3,0.2,1.1,-
125,Beto,Udinese,26, FW,23(10),2132,10,1,2,-,1.8,65.7,2.2,3,6.66,0.5,0.2,1.1,-,0.9,0.4,0.1,-,1,0.8,0.3,1.3,1.3,8.8,65.7,-,0.2,-
126,Johan Vásquez,Cremonese,25, D(CL),19(6),1809,1,-,7,-,0.5,79.1,1.4,-,6.66,1.6,1.8,0.8,0.6,3.4,0.8,0.8,-,0.4,0.8,-,0.2,0.2,31.0,79.1,-,1.5,-
127,Walace,Udinese,29, DMC,37,3200,-,1,6,-,0.9,84.7,0.6,-,6.66,2.2,1.4,1.1,0.1,1.2,1.3,0.3,-,0.3,1.1,-,0.8,0.8,46.9,84.7,0.1,3.2,-
128,Nehuén Pérez,Udinese,23, D(C),33(1),2831,2,-,7,1,0.5,86.4,1.1,1,6.65,2.3,1,0.9,0.4,2.8,0.5,0.7,1,0.1,0.3,-,0.3,0.3,49.0,86.4,0.1,4.4,-
129,Simone Bastoni,Spezia,27," D(L),DMC,M(L)",15(4),1198,2,4,7,-,1.2,69.3,0.6,-,6.65,2.5,0.4,1.5,0.1,0.7,0.9,0.3,-,0.4,0.6,0.1,0.7,0.7,23.6,69.3,1.1,0.9,0.1
130,Leonardo Sernicola,Cremonese,26," D(R),M(R)",27(5),2319,2,2,11,-,0.8,72.6,0.9,3,6.65,1.4,1.2,1.3,0.2,1.5,0.4,0.2,-,0.8,1.3,0.1,0.7,0.7,20.1,72.6,1.1,1.1,-
131,Sebastiano Luperto,Empoli,27, D(CL),36,3137,2,-,2,2,0.5,86.6,2,3,6.65,0.9,1.2,0.6,0.5,4.4,0.3,1.2,-,0.1,0.6,-,0.1,0.1,47.2,86.6,-,3.1,-
132,Wladimiro Falcone,Lecce,29, GK,38,3420,-,-,2,-,-,44.8,0.3,4,6.65,0.1,0.1,-,-,1.3,-,-,-,-,0.1,-,-,-,26.7,44.8,-,6.1,-
133,Ricardo Rodríguez,Torino,31," D(CL),M(L)",30(5),2670,-,-,3,-,0.3,84.1,0.9,-,6.65,1.5,1.1,0.7,0.1,1.6,0.4,0.4,-,0.2,0.2,-,0.3,0.3,45.4,84.1,0.7,2.2,-
134,Nemanja Matic,Roma,35, DMC,16(19),1839,2,2,5,-,0.3,86.7,0.6,-,6.65,1.3,0.7,0.5,-,0.5,0.4,0.2,-,0.7,0.5,-,0.5,0.5,36.4,86.7,0.1,2.4,-
135,Mike Maignan,AC Milan,28, GK,22,1979,-,1,-,-,-,80.6,0.1,1,6.64,-,-,-,-,0.6,-,-,-,-,0.1,-,-,-,31.4,80.6,-,5,-
136,Aleksey Miranchuk,Torino,28," M(CR),FW",24(5),2099,4,5,-,-,1.4,81.4,0.3,-,6.64,0.4,0.1,0.3,-,0.2,0.3,-,-,0.5,0.8,-,0.9,0.9,26.9,81.4,0.3,1.2,0.1
137,M'Bala Nzola,Spezia,27, FW,29(2),2654,13,2,8,-,2,80.5,1.4,3,6.64,0.4,0.2,1.8,-,0.7,0.2,0.2,-,1,1.3,0.3,2.2,2.2,18.5,80.5,0.1,0.1,-
138,Stefano Sensi,Monza,28, AM(C),21(7),1629,3,1,8,-,0.6,87.4,0.3,1,6.64,1.5,0.7,0.6,-,0.1,1.1,0.1,-,0.4,1.8,0.1,0.5,0.5,43.7,87.4,0.5,3.1,0.1
139,Eljif Elmas,Napoli,24," M(CLR),FW",14(22),1618,6,3,5,-,0.9,88.1,0.1,1,6.64,0.7,0.3,0.6,-,0.1,0.3,0.1,-,0.6,0.4,0.1,0.6,0.6,26.9,88.1,0.5,0.6,0.1
140,Emil Holm,Spezia,23, M(R),17(3),1398,1,1,4,-,0.8,61.4,3.3,1,6.64,1.3,0.5,1.1,-,1.7,0.8,0.3,-,0.9,0.8,0.1,1.1,1.1,20.7,61.4,0.4,0.4,-
141,Nikola Moro,Bologna,26, M(C),12(14),1224,1,5,1,-,0.8,81.6,0.8,-,6.64,1.2,0.3,0.6,-,0.7,0.8,0.1,-,0.7,0.4,-,0.3,0.3,29.9,81.6,0.1,2,0.2
142,Tyronne Ebuehi,Empoli,28, D(LR),22(4),1926,2,4,-,-,0.7,80.5,0.7,1,6.64,0.8,0.5,0.5,0.3,2.5,0.2,0.5,-,0.4,0.7,0.1,0.5,0.5,25.5,80.5,0.4,1.2,-
143,Wilfried Singo,Torino,23," D(CR),M(R)",24(7),2056,2,1,8,-,1.1,76.8,1.7,-,6.64,0.9,0.4,1.4,0.1,0.9,0.2,0.1,-,1,1.1,-,0.5,0.5,28.6,76.8,0.4,1.5,0.1
144,Dany Mota,Monza,26," AM(CL),FW",21(8),1925,5,1,2,-,1,74.2,1.1,-,6.64,0.3,0.2,0.7,-,0.9,0.3,-,-,1.2,1.1,0.4,1.2,1.2,19.2,74.2,0.2,0.6,-
145,Dodô,Fiorentina,25, D(R),28(5),2341,1,3,3,1,0.3,84.2,0.6,1,6.64,1.2,0.8,0.8,0.4,0.8,0.7,0.1,-,1,1.2,-,0.5,0.5,37.3,84.2,0.3,1.6,-
146,Giorgio Scalvini,Atalanta,20, D(C),29(3),2346,2,2,7,-,0.5,81.5,1.5,-,6.63,1.7,1.8,1.7,0.1,1.7,0.9,0.4,-,0.4,0.2,0.2,0.3,0.3,45.8,81.5,0.1,2.2,-
147,Ethan Ampadu,Spezia,23," D(C),DMC",31,2649,-,1,8,1,0.5,81.5,2,1,6.63,2.1,1.2,1.4,0.5,2.9,0.8,0.7,-,0.3,0.6,-,0.2,0.2,47.9,81.5,0.2,3,0.1
148,Lorenzo Montipò,Verona,28, GK,37,3330,-,-,2,-,-,58.5,0.1,-,6.63,-,-,-,-,1.1,0.1,-,-,-,0.1,-,-,-,28.8,58.5,-,9.9,-
149,Pedro,Lazio,36," M(CLR),FW",17(19),1896,4,3,1,-,1.2,84.3,-,1,6.63,1,0.2,0.7,-,0.1,0.5,0.1,-,0.9,0.8,0.1,0.8,0.8,25.0,84.3,0.2,0.6,-
150,Matteo Darmian,Inter,34," D(CLR),M(LR)",24(7),2032,1,2,3,-,0.2,87.0,0.5,-,6.63,1.8,0.7,0.7,-,1.1,0.5,0.2,-,0.3,0.6,0.1,0.3,0.3,39.9,87.0,0.4,1.8,-
151,Samuel Umtiti,Lecce,30, D(CL),24(1),2115,-,-,8,-,0.5,83.9,1.4,-,6.62,2.1,1,1.3,0.1,3.1,0.3,0.6,-,0.2,1.1,-,0.2,0.2,34.3,83.9,-,2,-
152,Mehdi Léris,Sampdoria,25, M(CLR),29(3),2465,1,1,13,-,0.9,69.9,3,-,6.62,2,0.8,1.6,-,0.9,1,0.2,-,0.9,1.5,0.3,1.5,1.5,25.9,69.9,0.3,0.9,-
153,Musa Barrow,Bologna,25," AM(CL),FW",26(6),1971,3,8,3,-,2,79.8,0.4,-,6.62,0.7,-,0.6,-,0.2,0.2,-,-,0.8,0.6,0.2,1,1,21.2,79.8,0.9,0.9,-
154,Valentin Gendrey,Lecce,23, D(R),35(2),3103,-,2,4,-,0.3,73.6,1.3,-,6.62,2.4,1,0.6,0.2,2.1,0.8,0.1,-,0.4,0.7,-,0.3,0.3,27.5,73.6,0.4,0.9,-
155,Simone Verdi,Verona,31," AM(CLR),FW",12(12),1093,5,-,3,-,1.3,75.6,0.4,3,6.62,0.6,-,0.6,-,0.1,0.5,-,-,1.5,1.1,-,1.3,1.3,13.7,75.6,0.8,1.1,0.1
156,Samuele Ricci,Torino,22, AM(C),23(5),2073,2,1,6,-,0.8,89.5,0.4,-,6.62,1.1,0.6,0.8,-,0.9,0.2,0.2,-,0.3,2.1,-,0.6,0.6,40.9,89.5,0.3,1.6,-
157,Nicolò Cambiaghi,Empoli,23," AM(CLR),FW",12(16),1282,6,1,3,1,1.3,80.6,0.1,1,6.61,1.1,0.3,0.9,-,0.2,0.7,-,-,0.8,2.1,-,0.8,0.8,13.6,80.6,0.3,0.3,-
158,Pablo Marí,Monza,30, D(C),28(2),2489,1,-,4,-,0.3,88.8,2,-,6.61,1.2,1,1,0.5,3.6,0.3,0.5,-,0.1,0.3,-,0.2,0.2,53.5,88.8,-,4.4,-
159,Arthur Cabral,Fiorentina,26, FW,15(13),1433,8,1,4,-,1.9,69.1,1.8,1,6.61,0.3,-,0.9,-,0.4,0.1,-,-,0.5,0.6,0.1,0.9,0.9,9.4,69.1,-,0.2,-
160,Alexis Blin,Lecce,27, DMC,26(9),2380,1,-,8,-,0.6,81.3,1.6,1,6.6,2,1,1.3,0.1,1.9,1,0.4,-,0.1,0.9,-,0.4,0.4,26.1,81.3,0.1,0.8,-
161,Danilo Cataldi,Lazio,29, M(C),26(3),1942,-,1,5,-,0.2,88.6,0.1,-,6.6,0.9,0.8,0.4,-,1.1,0.9,0.3,-,0.2,0.7,-,0.3,0.3,43.9,88.6,0.5,1.9,0.1
162,David Okereke,Cremonese,26," AM(CLR),FW",25(8),2277,7,-,4,-,1.8,72.6,1.5,-,6.6,0.4,0.3,0.6,-,0.4,0.4,0.1,-,1.2,1,0.3,1.1,1.1,14.2,72.6,0.2,0.5,-
163,Matteo Politano,Napoli,30," AM(CLR),FW",14(13),1168,3,3,1,-,1.2,81.8,0.1,-,6.6,0.7,0.3,0.4,-,0.2,0.5,-,-,0.9,0.8,-,0.4,0.4,19.8,81.8,0.6,0.9,0.1
164,Jhon Lucumí,Bologna,25, D(C),33,2902,-,1,8,-,0.3,88.8,1.2,-,6.6,1.6,1.1,0.9,0.4,2.8,0.6,0.8,1,0.1,0.5,-,0.2,0.2,58.9,88.8,-,3.9,-
165,Isak Hien,Verona,25, D(C),28(4),2608,-,-,9,-,0.1,75.3,2.5,-,6.6,2.3,1,1.6,0.5,2.8,0.7,0.5,-,0.5,0.7,-,0.3,0.3,31.4,75.3,-,1.8,-
166,Martin Erlic,Sassuolo,26, D(C),26(2),2332,-,-,2,-,0.1,86.1,1.8,-,6.59,1,1.1,0.8,1,4.1,0.5,0.8,1,-,0.4,-,-,-,46.0,86.1,-,4,-
167,Krzysztof Piatek,Salernitana,28, FW,23(10),2144,4,5,5,-,1.8,70.1,2.7,1,6.59,0.5,0.1,1.2,-,1.2,0.5,0.1,-,0.3,1.3,0.7,1.1,1.1,16.2,70.1,-,0.4,-
168,Nicola Zalewski,Roma,22, M(LR),26(7),2210,2,1,3,-,0.9,79.1,0.1,1,6.59,1.4,0.9,0.7,-,0.6,1.5,-,-,0.9,1.5,-,0.4,0.4,28.7,79.1,0.4,2,-
169,Alessandro Zanoli,Sampdoria,23," D(R),M(R)",16(6),1539,2,2,3,-,0.7,79.4,0.5,1,6.59,1,0.5,0.2,-,1.6,0.4,0.7,-,1.2,0.5,-,0.4,0.4,26.0,79.4,0.5,0.7,-
170,Federico Chiesa,Juventus,26," M(CLR),FW",6(15),843,2,5,2,-,1.2,78.5,-,1,6.59,1,-,0.6,-,-,0.4,-,-,1.1,0.6,0.1,0.9,0.9,13.1,78.5,0.5,0.2,-
171,Alexis Saelemaekers,AC Milan,24, M(LR),14(16),1399,2,3,1,-,1.2,81.3,0.3,1,6.59,1,0.6,0.8,-,0.2,0.7,-,-,1,0.7,0.1,0.7,0.7,17.8,81.3,0.5,0.5,-
172,Pierre Kalulu,AC Milan,23, D(CR),26(8),2544,1,-,4,-,0.3,88.7,1.1,1,6.59,1.7,1.2,0.7,0.3,1.4,0.4,0.5,-,0.3,0.7,0.1,0.1,0.1,50.1,88.7,0.2,2.6,0.1
173,Andrea Cambiaso,Bologna,24," D(LR),M(LR)",25(7),2172,-,3,2,-,0.5,85.7,0.1,1,6.59,1.8,0.8,0.8,0.1,0.8,1.2,0.1,-,1,0.9,0.2,0.6,0.6,39.1,85.7,0.3,1.3,-
174,Juan Musso,Atalanta,29, GK,24,2078,-,-,1,-,-,65.9,-,-,6.58,-,-,-,-,0.5,-,-,1,-,0.2,-,-,-,23.0,65.9,-,5.2,-
175,Bartlomiej Dragowski,Spezia,26, GK,34,2948,-,1,1,-,-,64.3,0.3,6,6.58,-,-,-,-,0.9,0.1,-,-,-,0.2,-,-,-,29.8,64.3,-,5.6,-
176,Jonathan Ikoné,Fiorentina,26," AM(CLR),FW",24(9),2012,4,4,4,-,1.5,84.1,0.4,1,6.58,0.5,0.1,0.8,-,-,0.3,-,-,1.5,0.8,0.2,1.4,1.4,18.8,84.1,0.1,1.2,0.1
177,Jean-Daniel Akpa Akpro,Empoli,31," D(R),M(CLR)",16(8),1364,1,1,7,2,0.6,76.3,0.7,1,6.58,2.2,0.5,1.3,-,0.9,0.8,0.2,-,1.3,0.8,-,0.6,0.6,16.3,76.3,0.1,0.6,-
178,Vanja Milinkovic-Savic,Torino,27, GK,38,3420,-,-,4,-,-,57.9,0.3,1,6.58,0.1,-,-,-,1,-,-,-,-,0.1,-,-,-,42.3,57.9,-,8.6,-
179,Frank Tsadjout,Cremonese,24, FW,14(6),1057,3,1,1,-,1.3,69.4,3,1,6.58,0.5,0.4,1.1,-,0.5,0.3,0.1,-,0.6,0.9,0.2,0.5,0.5,13.3,69.4,-,0.1,-
180,Remi Oudin,Lecce,27," M(CLR),FW",12(19),1315,3,-,3,-,1.2,70.0,0.4,1,6.58,0.8,0.9,0.3,-,0.6,0.4,0.1,-,0.3,0.5,0.1,0.4,0.4,15.0,70.0,1.1,1.5,-
181,Aleksa Terzic,Fiorentina,24, D(L),8(14),929,1,1,2,-,0.5,85.9,0.3,-,6.58,0.7,0.2,0.2,0.1,0.7,0.5,0.2,-,0.7,0.5,0.1,0.3,0.3,24.1,85.9,1.4,1.3,-
182,Merih Demiral,Atalanta,26, D(C),14(14),1525,1,-,5,-,0.2,85.8,1.9,1,6.57,1.5,0.9,0.5,0.5,1.9,0.4,0.3,-,0.1,0.5,-,0.1,0.1,23.2,85.8,-,1.3,-
183,Pawel Dawidowicz,Verona,28, D(C),20(3),1636,1,1,6,1,0.5,76.6,1.9,-,6.57,2.1,1,1.6,0.3,3,0.4,0.4,-,-,0.6,-,0.2,0.2,33.7,76.6,-,2,-
184,Matheus Henrique,Sassuolo,26, M(C),21(9),1951,4,1,4,-,0.8,86.9,0.4,-,6.57,0.9,0.4,0.7,-,0.3,0.4,0.1,-,1.1,1.1,-,0.5,0.5,28.2,86.9,-,1.5,-
185,Lorenzo Pirola,Salernitana,22, D(C),23(3),1949,2,-,4,-,0.5,80.6,1.8,2,6.56,1.3,1.2,1.1,0.5,3.2,0.3,1.3,-,0.2,0.3,-,0.1,0.1,37.6,80.6,-,1.3,-
186,Manolo Gabbiadini,Sampdoria,32," AM(CLR),FW",27(8),2369,7,2,6,-,2.1,70.9,1.3,2,6.56,0.7,0.2,1.2,-,0.7,0.4,0.1,-,0.2,1.9,0.4,0.9,0.9,16.9,70.9,0.1,0.3,0.2
187,Manuel Lazzari,Lazio,30," D(R),M(R)",23(6),1888,-,-,9,-,0.2,89.5,0.3,-,6.56,1.1,0.6,0.5,0.2,1,0.5,0.2,1,0.6,1.3,-,0.1,0.1,33.4,89.5,0.3,0.9,-
188,Marco Silvestri,Udinese,33, GK,38,3420,-,-,-,-,-,75.0,0.3,-,6.55,0.1,-,-,-,0.8,-,-,-,-,0.1,-,-,-,27.2,75.0,-,4.6,-
189,Luka Lochoshvili,Cremonese,25, D(C),22(3),1850,1,2,4,-,0.3,79.9,1.5,-,6.55,1.8,0.9,1.1,0.2,3.4,0.4,0.4,-,0.2,0.4,-,0.2,0.2,31.1,79.9,-,1.2,-
190,Rogério,Sassuolo,26," D(L),M(L)",34(2),2999,-,3,5,1,0.4,83.0,0.6,2,6.55,1,1,0.8,0.4,1.7,0.5,0.3,-,0.6,1.1,-,0.2,0.2,44.1,83.0,0.8,3.1,-
191,Leonardo Spinazzola,Roma,31," D(LR),M(L)",18(8),1656,1,4,3,-,0.4,77.1,0.3,2,6.55,0.6,0.3,0.5,-,0.8,0.6,0.1,-,1,0.5,-,0.4,0.4,29.3,77.1,0.6,1.8,0.1
192,Filippo Bandinelli,Empoli,29, M(C),28(7),2284,2,-,10,-,0.7,78.4,0.3,1,6.55,1.6,0.5,1.5,-,1.1,0.8,0.2,-,0.4,1.1,-,0.9,0.9,26.0,78.4,0.8,1.1,-
193,Tommaso Baldanzi,Empoli,21, AM(CR),24(2),1789,4,-,2,-,1.3,85.5,0.1,1,6.55,1,0.1,0.5,-,0.2,1,-,-,0.9,1.4,-,0.6,0.6,23.8,85.5,-,0.5,0.1
194,Isaac Success,Udinese,28," AM(LR),FW",21(9),1821,1,6,4,-,1.2,67.5,1.3,-,6.54,0.3,0.1,1.1,-,0.6,0.2,0.1,-,1,2.6,0.4,1.5,1.5,18.3,67.5,-,0.7,-
195,Andrea Colpani,Monza,24, AM(CR),10(17),944,4,1,1,-,0.9,83.2,0.2,-,6.54,0.5,0.1,0.8,-,0.2,0.1,0.1,-,0.7,1,-,0.6,0.6,13.6,83.2,0.4,0.6,0.1
196,Matías Vecino,Lazio,32, M(C),17(15),1685,2,-,6,-,0.8,85.9,1,1,6.54,1.5,0.5,0.8,-,1.2,0.8,0.3,-,0.1,0.3,0.1,0.1,0.1,30.2,85.9,-,0.8,-
197,Francesco Caputo,Empoli,36, FW,20(1),1719,5,4,1,-,2,71.9,0.8,-,6.54,0.1,0.1,0.6,-,0.4,-,0.1,-,-,1,1.1,1.1,1.1,15.4,71.9,-,-,-
198,Charalampos Lykogiannis,Bologna,30," D(CL),M(L)",11(10),1105,2,-,3,-,0.9,75.3,0.9,-,6.53,0.8,0.7,0.7,0.2,1.1,0.4,0.2,-,0.2,0.5,-,-,-,26.4,75.3,0.8,1.3,-
199,Flavius Daniliuc,Salernitana,23, D(CR),23(4),2195,-,2,10,-,0.4,86.1,1.4,-,6.53,2.1,1.1,1.2,0.4,2.6,0.8,0.5,-,0.1,0.1,-,0.1,0.1,41.3,86.1,-,2.6,-
200,Kevin Agudelo,Spezia,25," AM(CR),FW",23(11),2140,-,1,5,-,0.8,75.5,0.5,1,6.53,2.1,0.3,1,-,0.2,1,0.1,-,1.5,1,0.1,1.6,1.6,20.2,75.5,0.2,0.5,0.1
201,Elseid Hysaj,Lazio,30," D(LR),M(R)",22(12),1992,1,1,3,-,0.1,85.4,0.7,-,6.53,1.1,0.6,0.6,0.1,0.9,0.5,0.2,-,0.2,0.4,0.1,0.4,0.4,35.7,85.4,0.2,1.3,0.1
202,Antonino Gallo,Lecce,24, D(L),28(4),2486,-,1,3,1,0.3,69.3,0.8,-,6.53,1.8,0.4,0.4,0.2,2.1,0.6,0.2,2,0.5,0.5,0.1,0.2,0.2,28.5,69.3,0.8,1.8,-
203,Luka Jovic,Fiorentina,26, FW,16(15),1529,6,3,3,-,1.8,77.5,0.9,2,6.53,0.2,0.1,0.7,-,0.3,0.2,0.1,-,0.5,0.3,0.4,0.5,0.5,9.5,77.5,-,0.5,-
204,Nicolò Fagioli,Juventus,23, M(C),17(9),1523,3,3,3,-,0.5,85.5,-,-,6.53,1.1,0.3,0.8,-,0.2,0.7,0.1,-,0.3,0.9,-,1.1,1.1,22.0,85.5,0.3,1.2,0.1
205,Mehdi Bourabia,Spezia,32, M(C),36(1),2796,1,3,3,-,0.9,79.9,0.6,-,6.52,1.1,0.9,0.9,-,1.5,0.6,0.3,-,0.8,0.5,-,0.7,0.7,32.5,79.9,0.4,1.2,0.1
206,Tommaso Augello,Sampdoria,29," D(L),M(L)",35(2),3068,2,5,3,-,0.3,77.5,1,-,6.52,0.5,0.5,0.4,0.3,1.3,0.3,0.2,-,0.9,0.7,-,0.5,0.5,35.4,77.5,1.2,1.6,-
207,Soualiho Meïté,Cremonese,30, M(C),28(3),2372,-,2,5,-,0.5,85.0,0.9,1,6.52,1.5,0.9,0.9,-,1.1,0.8,0.2,-,0.9,1.5,-,1,1,32.6,85.0,0.1,1.5,-
208,Valentino Lazaro,Torino,28," D(R),M(CLR)",15(8),1377,-,3,4,-,0.3,78.1,0.6,2,6.52,0.4,0.1,0.6,0.1,1,0.4,0.1,-,0.7,0.1,-,0.2,0.2,29.1,78.1,1.1,1.1,-
209,Mario Pasalic,Atalanta,29," M(CLR),FW",24(8),1789,5,2,3,-,1,80.9,1.2,1,6.52,0.7,0.7,0.8,-,0.4,0.5,0.1,-,0.3,0.5,0.1,0.8,0.8,21.6,80.9,0.1,0.7,-
210,Andrea Petagna,Monza,28, FW,19(12),1671,4,5,2,-,1.2,74.3,1.3,1,6.51,0.2,0.1,0.9,-,0.6,0.1,0.1,-,0.6,1,0.3,1.4,1.4,13.7,74.3,-,0.5,0.1
211,Pietro Terracciano,Fiorentina,34, GK,29,2610,-,-,1,-,-,73.5,0.2,1,6.51,0.1,-,0.1,-,0.8,-,-,-,-,-,-,-,-,33.0,73.5,-,8.2,-
212,Arkadiusz Reca,Spezia,28," D(L),M(L)",24(6),2171,1,1,5,-,0.7,71.5,0.6,-,6.51,1.5,0.8,1.1,0.1,1.7,0.4,0.2,-,0.6,0.5,0.1,0.3,0.3,28.3,71.5,0.9,1.3,-
213,Alberto Grassi,Empoli,29, DMC,14(11),1193,-,-,3,-,0.4,81.3,1,1,6.51,1,1.1,0.9,-,1.8,0.4,0.5,-,0.2,0.5,-,0.5,0.5,22.3,81.3,-,0.9,-
214,Matteo Bianchetti,Cremonese,31, D(C),22(3),2130,1,-,5,-,0.3,78.3,2.5,-,6.51,1.3,0.8,0.7,0.7,4.3,0.5,0.7,-,0.1,0.4,-,0.1,0.1,37.1,78.3,0.1,2.4,-
215,Maxime Lopez,Sassuolo,26, M(CR),25(5),2297,-,-,11,-,0.5,89.1,0.1,-,6.51,1.4,0.7,1,-,0.6,1.3,0.2,-,0.4,0.4,-,0.4,0.4,54.6,89.1,0.3,3.1,-
216,Duván Zapata,Atalanta,33, FW,16(9),1393,2,2,1,-,1.6,72.3,1.7,-,6.51,0.3,0.2,0.7,-,0.6,0.1,0.1,-,0.8,1.5,0.3,1.8,1.8,14.9,72.3,0.2,0.4,-
217,Joakim Mæhle,Atalanta,26," D(LR),M(LR)",25(9),2214,3,3,5,1,0.8,81.6,0.1,-,6.5,0.9,0.7,0.5,-,0.6,0.5,0.2,-,0.5,0.6,0.2,0.7,0.7,34.7,81.6,0.3,0.8,-
218,Emanuel Aiwu,Cremonese,23, D(CR),17(6),1653,-,-,3,-,0.1,82.0,1.2,1,6.5,2.4,1.1,0.9,0.4,2.1,0.6,0.7,-,0.1,0.7,-,0.2,0.2,32.3,82.0,-,1.2,-
219,Luis Muriel,Atalanta,33," AM(CL),FW",10(19),1071,3,3,-,2,1.2,72.0,0.4,2,6.5,0.3,0.1,0.6,-,0.1,0.4,-,-,1.2,0.5,0.1,0.9,0.9,15.3,72.0,0.8,0.9,0.1
220,Giangiacomo Magnani,Verona,28, D(C),19(5),1535,-,1,7,1,0.3,74.2,1.4,1,6.5,1.4,0.9,0.9,0.1,3.1,0.3,0.6,1,0.1,0.3,-,0.1,0.1,20.4,74.2,0.1,1.9,-
221,Koffi Djidji,Torino,31, D(CL),26(8),2422,1,-,3,-,0.2,87.4,1.4,1,6.5,1.5,1,0.8,0.2,2,0.4,0.4,-,0.1,0.1,-,0.2,0.2,41.5,87.4,0.1,1.4,-
222,Gianluca Caprari,Monza,30," AM(CLR),FW",32(5),2466,5,2,7,-,1.4,83.2,0.2,1,6.5,0.4,0.2,0.9,-,0.1,0.5,-,-,1.1,1.4,0.2,0.9,0.9,26.8,83.2,0.5,1,0.1
223,Josh Doig,Verona,21," D(CL),M(L)",15(7),1359,2,3,1,-,0.8,69.9,0.7,-,6.5,0.9,0.5,0.6,-,0.5,0.5,0.3,-,1,0.3,0.1,0.7,0.7,16.8,69.9,0.5,0.7,-
224,Nemanja Radonjic,Torino,28," M(CLR),FW",16(12),1458,2,2,1,-,1.9,71.8,0.3,4,6.49,0.1,0.1,0.6,-,0.1,0.1,-,-,1.8,0.6,0.4,1.2,1.2,13.9,71.8,0.5,0.3,-
225,Adama Soumaoro,Bologna,31, D(CR),22(1),1873,-,-,3,1,0.1,93.3,1.3,-,6.49,1.1,0.7,0.9,0.5,3.1,0.1,0.6,-,0.1,0.5,-,-,-,46.4,93.3,-,1.7,-
226,Bruno Amione,Sampdoria,22, D(C),25(1),2093,1,1,8,1,0.5,80.1,2.7,-,6.49,1.9,1,0.9,0.7,2.2,0.9,0.4,-,0.1,0.6,-,-,-,37.5,80.1,-,1.4,-
227,Grigoris Kastanos,Salernitana,26, M(CR),13(15),1280,2,1,4,-,1.1,77.7,0.8,-,6.49,1.4,0.3,0.8,-,0.2,0.9,0.2,-,0.5,1.5,-,0.7,0.7,19.4,77.7,0.2,0.8,-
228,Roberto Soriano,Bologna,33, AM(CLR),15(12),1326,1,3,1,-,0.5,81.1,0.4,-,6.48,1.1,0.2,0.7,-,0.5,0.5,0.1,-,0.2,1.2,0.1,0.6,0.6,21.8,81.1,0.1,0.7,0.1
