,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Position,Date of Birth,Age,Nationality,Market Value
86,Gianluca Mancini,84,Roma,27," D(C),DMC  ",33(2),2867,2,0.5,45.1,82.1,0.2,3.2,0.1,6.67,1,7,0,0.6,1.7,0,0.3,0.7,0.1,0.2,0.5,1.1,1.3,1.1,0.1,1.8,0.5,0.5,0,D,"Apr 17, 1996",27,Italy,€18.00m
87,Nemanja Matic,84,Roma,34, DMC  ,16(19),1839,2,0.7,36.4,86.7,0.1,2.4,0.0,6.65,2,5,0,0.3,0.6,0,0.7,0.5,0.0,0.5,0.6,1.3,0.7,0.5,0.0,0.5,0.4,0.2,0,DM,"Aug 1, 1988",34,Serbia,€4.00m
88,Nicola Zalewski,84,Roma,21, M(LR)  ,26(7),2210,1,0.4,28.7,79.1,0.4,2.0,0.0,6.59,2,3,0,0.9,0.1,1,0.9,1.5,0.0,0.4,0.9,1.4,0.9,0.7,0.0,0.6,1.5,0.0,0,M,"Jan 23, 2002",21,Poland,€20.00m
89,Leonardo Spinazzola,84,Roma,30," D(LR),M(L)  ",18(8),1656,4,0.8,29.3,77.1,0.6,1.8,0.1,6.55,1,3,0,0.4,0.3,2,1.0,0.5,0.0,0.4,1.0,0.6,0.3,0.5,0.0,0.8,0.6,0.1,0,D,"Mar 25, 1993",30,Italy,€10.00m
90,Zeki Çelik,84,Roma,26," D(R),M(R)  ",16(8),1503,1,0.7,29.3,76.4,0.4,1.5,0.0,6.48,0,5,1,0.2,0.5,0,0.3,0.3,0.1,0.5,0.7,1.8,0.6,1.1,0.0,1.0,0.7,0.3,0,D,"Feb 17, 1997",26,Türkiye,€10.00m
91,Rui Patrício,84,Roma,35, GK  ,35,3150,0,0.0,21.8,72.9,0.0,4.9,0.0,6.45,0,1,0,0.0,0.1,0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0,GK,"Feb 15, 1988",35,Portugal,€5.00m
92,Edoardo Bove,84,Roma,21, M(C)  ,10(12),990,0,0.3,17.3,77.4,0.0,0.3,0.0,6.34,1,2,0,0.3,0.6,0,0.2,1.0,0.0,0.8,1.1,1.6,0.5,1.1,0.0,0.3,1.0,0.0,0,M,"May 16, 2002",21,Italy,€10.00m
93,Andrea Belotti,84,Roma,29, FW  ,11(20),1135,2,0.5,7.9,68.2,0.0,0.1,0.0,6.25,0,0,0,0.6,1.2,0,0.2,1.2,0.2,0.5,1.1,0.4,0.1,0.7,0.0,0.2,0.2,0.0,0,FW,"Dec 20, 1993",29,Italy,€8.00m
94,Felix Afena-Gyan,2731,Cremonese,20, FW  ,7(16),812,0,0.1,8.0,76.6,0.0,0.1,0.0,6.04,0,4,0,0.9,0.7,0,0.3,0.5,0.3,0.9,1.5,0.3,0.0,0.8,0.0,0.1,0.3,0.0,0,FW,"Jan 19, 2003",20,Ghana,€5.00m
95,Teun Koopmeiners,300,Atalanta,25," D(C),M(C)  ",32(1),2861,4,1.8,46.5,78.1,1.5,2.8,0.1,7.11,10,7,0,1.8,1.2,2,0.9,0.8,0.2,1.0,1.5,1.4,0.6,1.5,0.1,1.0,0.8,0.2,0,AM,"Feb 28, 1998",25,Netherlands,€30.00m
96,Ademola Lookman,300,Atalanta,25," AM(CLR),FW  ",20(11),1737,6,1.3,19.3,78.6,0.4,0.2,0.1,6.91,13,3,0,1.7,0.1,1,1.1,1.2,0.4,1.5,1.5,0.4,0.1,0.8,0.0,0.0,0.4,0.0,0,FW,"Oct 20, 1997",25,Nigeria,€30.00m
97,Rafael Tolói,300,Atalanta,32, D(C)  ,32,2791,1,0.5,51.0,81.3,0.1,3.1,0.0,6.82,2,8,0,0.9,1.3,3,0.2,0.6,0.1,0.2,0.7,2.2,1.8,1.2,0.3,2.7,0.9,0.6,0,D,"Oct 10, 1990",32,Italy,€6.00m
98,Davide Zappacosta,300,Atalanta,31," D(LR),M(LR)  ",18(3),1479,2,0.7,32.2,87.1,0.6,0.5,0.0,6.8,4,4,0,1.2,0.1,2,0.8,0.6,0.1,0.7,1.2,1.6,0.4,0.9,0.0,0.7,0.3,0.1,0,M,"Jun 11, 1992",31,Italy,€7.00m
99,Jérémie Boga,300,Atalanta,26," AM(CLR),FW  ",5(18),770,5,1.5,18.0,85.0,1.0,0.9,0.0,6.78,2,0,0,0.6,0.2,1,2.1,0.7,0.0,0.5,1.3,0.4,0.0,0.2,0.0,0.0,0.2,0.0,0,FW,"Jan 3, 1997",26,Cote d'Ivoire,€14.00m
100,Marten de Roon,300,Atalanta,32," D(C),DMC  ",34(1),2966,1,0.6,53.7,83.6,0.0,3.5,0.0,6.78,3,7,0,0.5,1.5,0,0.1,0.7,0.0,0.4,0.5,2.2,1.0,1.3,0.1,1.6,1.3,0.1,0,DM,"Mar 29, 1991",32,Netherlands,€10.00m
101,Berat Djimsiti,300,Atalanta,30, D(C)  ,20(4),1799,1,0.2,44.9,87.1,0.0,1.6,0.0,6.71,0,3,0,0.2,2.5,0,0.2,0.3,0.0,0.2,0.4,1.4,1.5,0.6,0.3,3.1,0.3,0.3,0,D,"Feb 19, 1993",30,Albania,€10.00m
102,Éderson,300,Atalanta,23, M(C)  ,25(10),2226,1,0.6,30.6,81.9,0.1,1.8,0.0,6.71,1,4,0,1.0,0.6,0,1.1,1.2,0.0,0.9,1.4,1.9,1.0,0.8,0.0,0.7,1.1,0.2,0,M,"Jul 7, 1999",23,Brazil,€20.00m
103,Rasmus Højlund,300,Atalanta,20, FW  ,20(12),1836,2,0.8,13.3,74.3,0.1,0.3,0.0,6.67,9,1,0,1.7,1.0,3,0.9,1.0,0.2,1.8,2.9,0.1,0.0,0.7,0.0,0.2,0.2,0.0,0,FW,"Feb 4, 2003",20,Denmark,€45.00m
104,Giorgio Scalvini,300,Atalanta,19, D(C)  ,29(3),2346,2,0.3,45.8,81.5,0.1,2.2,0.0,6.63,2,7,0,0.5,1.5,0,0.4,0.2,0.2,0.3,0.6,1.7,1.8,1.7,0.1,1.7,0.9,0.4,0,D,"Dec 11, 2003",19,Italy,€40.00m
105,Juan Musso,300,Atalanta,29, GK  ,24,2078,0,0.0,23.0,65.9,0.0,5.2,0.0,6.58,0,1,0,0.0,0.0,0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1,GK,"May 6, 1994",29,Argentina,€8.00m
106,Merih Demiral,300,Atalanta,25, D(C)  ,14(14),1525,0,0.1,23.2,85.8,0.0,1.3,0.0,6.57,1,5,0,0.2,1.9,1,0.1,0.5,0.0,0.1,0.2,1.5,0.9,0.5,0.5,1.9,0.4,0.3,0,D,"Mar 5, 1998",25,Türkiye,€20.00m
107,Mario Pasalic,300,Atalanta,28, M(CLR)  ,24(8),1789,2,0.5,21.6,80.9,0.1,0.7,0.0,6.52,5,3,0,1.0,1.2,1,0.3,0.5,0.1,0.8,1.1,0.7,0.7,0.8,0.0,0.4,0.5,0.1,0,M,"Feb 9, 1995",28,Croatia,€20.00m
108,Duván Zapata,300,Atalanta,32, FW  ,16(9),1393,2,0.7,14.9,72.3,0.2,0.4,0.0,6.51,2,1,0,1.6,1.7,0,0.8,1.5,0.3,1.8,2.1,0.3,0.2,0.7,0.0,0.6,0.1,0.1,0,FW,"Apr 1, 1991",32,Colombia,€8.00m
109,Luis Muriel,300,Atalanta,32," AM(CL),FW  ",10(19),1071,3,1.3,15.3,72.0,0.8,0.9,0.1,6.5,3,0,2,1.2,0.4,2,1.2,0.5,0.1,0.9,1.7,0.3,0.1,0.6,0.0,0.1,0.4,0.0,0,FW,"Apr 16, 1991",32,Colombia,€5.00m
110,Antonio Sanabria,72,Torino,27, FW  ,28(5),2442,4,0.8,20.8,76.1,0.0,0.5,0.0,6.82,12,4,0,2.1,2.6,4,0.7,0.8,0.4,0.9,2.5,0.3,0.1,1.0,0.0,0.2,0.2,0.1,0,FW,"Mar 4, 1996",27,Paraguay,€10.00m
111,Alessandro Buongiorno,72,Torino,24, D(C)  ,30(4),2723,2,0.2,45.7,85.1,0.1,1.1,0.0,6.77,1,8,0,0.6,2.9,2,0.2,1.1,0.0,0.2,1.0,1.1,1.8,1.9,0.3,2.9,0.4,0.6,0,D,"Jun 6, 1999",24,Italy,€10.00m
112,Ola Aina,72,Torino,26," D(CLR),M(LR)  ",9(10),874,1,0.6,21.5,76.5,0.6,0.7,0.0,6.68,1,5,0,0.4,0.6,2,1.2,0.8,0.1,0.4,0.8,0.9,0.6,0.8,0.1,1.0,0.3,0.1,0,D,"Oct 8, 1996",26,Nigeria,€3.50m
113,Perr Schuurs,72,Torino,23, D(C)  ,28(2),2334,2,0.2,39.8,88.2,0.0,1.9,0.0,6.67,0,5,0,0.5,2.0,0,0.3,0.1,0.1,0.2,0.7,1.7,0.9,1.0,0.4,3.2,0.4,0.5,0,D,"Nov 26, 1999",23,Netherlands,€25.00m
114,Ricardo Rodríguez,72,Torino,30," D(CL),M(L)  ",30(5),2670,0,0.8,45.4,84.1,0.7,2.2,0.0,6.65,0,3,0,0.3,0.9,0,0.2,0.2,0.0,0.3,0.4,1.5,1.1,0.7,0.1,1.6,0.4,0.4,0,D,"Aug 25, 1992",30,Switzerland,€3.50m
115,Aleksey Miranchuk,72,Torino,27," M(CR),FW  ",24(5),2099,5,1.5,26.9,81.4,0.3,1.2,0.1,6.64,4,0,0,1.4,0.3,0,0.5,0.8,0.0,0.9,1.6,0.4,0.1,0.3,0.0,0.2,0.3,0.0,0,AM,"Oct 17, 1995",27,Russia,€12.00m
116,Wilfried Singo,72,Torino,22, M(R)  ,24(7),2056,1,0.7,28.6,76.8,0.4,1.5,0.1,6.64,2,8,0,1.1,1.7,0,1.0,1.1,0.0,0.5,1.1,0.9,0.4,1.4,0.1,0.9,0.2,0.1,0,D,"Dec 25, 2000",22,Cote d'Ivoire,€12.00m
117,Samuele Ricci,72,Torino,21, M(C)  ,23(5),2073,1,0.6,40.9,89.5,0.3,1.6,0.0,6.62,2,6,0,0.8,0.4,0,0.3,2.1,0.0,0.6,0.8,1.1,0.6,0.8,0.0,0.9,0.2,0.2,0,DM,"Aug 21, 2001",21,Italy,€20.00m
118,Valentino Lazaro,72,Torino,27," D(R),M(CLR)  ",15(8),1377,3,1.3,29.1,78.1,1.1,1.1,0.0,6.52,0,4,0,0.3,0.6,2,0.7,0.1,0.0,0.2,0.7,0.4,0.1,0.6,0.1,1.0,0.4,0.1,0,M,"Mar 24, 1996",27,Austria,€5.00m
119,Koffi Djidji,72,Torino,30, D(CL)  ,26(8),2422,0,0.1,41.5,87.4,0.1,1.4,0.0,6.5,1,3,0,0.2,1.4,1,0.1,0.1,0.0,0.2,0.2,1.5,1.0,0.8,0.2,2.0,0.4,0.4,0,D,"Nov 30, 1992",30,Cote d'Ivoire,€3.00m
120,Nemanja Radonjic,72,Torino,27," M(CLR),FW  ",16(12),1458,2,0.6,13.9,71.8,0.5,0.3,0.0,6.49,2,1,0,1.9,0.3,4,1.8,0.6,0.4,1.2,1.9,0.1,0.1,0.6,0.0,0.1,0.1,0.0,0,FW,"Feb 15, 1996",27,Serbia,€4.00m
121,Mërgim Vojvoda,72,Torino,28," D(CR),M(LR)  ",18(11),1717,5,0.8,32.5,78.8,0.3,1.6,0.1,6.48,0,3,0,0.8,0.3,0,0.4,0.2,0.1,0.6,0.7,0.8,0.3,0.7,0.0,0.8,0.4,0.1,0,M,"Feb 1, 1995",28,Kosovo,€4.00m
122,Karol Linetty,72,Torino,28, M(CLR)  ,22(10),1888,0,0.6,29.4,87.3,0.3,1.1,0.0,6.42,1,8,0,0.5,0.8,1,0.3,0.7,0.1,0.3,0.8,1.0,0.6,1.6,0.0,0.7,0.4,0.3,0,M,"Feb 2, 1995",28,Poland,€3.50m
123,Yann Karamoh,72,Torino,24," AM(CLR),FW  ",7(14),710,0,0.5,9.5,79.4,0.2,0.2,0.0,6.42,4,2,0,1.0,0.3,1,1.2,0.6,0.6,0.6,1.6,0.2,0.0,0.5,0.0,0.0,0.2,0.0,0,FW,"Jul 8, 1998",24,France,€3.50m
124,Demba Seck,72,Torino,22, Forward  ,6(13),516,0,0.3,8.2,80.1,0.0,0.0,0.1,6.23,0,0,0,0.5,0.4,0,0.8,0.9,0.3,0.7,1.3,0.3,0.1,0.4,0.0,0.1,0.1,0.1,0,FW,"Feb 10, 2001",22,Senegal,€2.70m
125,Marco Carnesecchi,2731,Cremonese,22, GK  ,27,2430,1,0.1,30.1,53.1,0.0,6.9,0.0,6.74,0,1,0,0.0,0.2,3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0,GK,"Jul 1, 2000",22,Italy,€13.00m
126,Johan Vásquez,2731,Cremonese,24, D(CL)  ,19(6),1809,0,0.2,31.0,79.1,0.0,1.5,0.0,6.66,1,7,0,0.5,1.4,0,0.4,0.8,0.0,0.2,0.6,1.6,1.8,0.8,0.6,3.4,0.8,0.8,0,D,"Oct 22, 1998",24,Mexico,€3.60m
127,Leonardo Sernicola,2731,Cremonese,25," D(R),M(R)  ",27(5),2319,2,0.8,20.1,72.6,1.1,1.1,0.0,6.65,2,11,0,0.8,0.9,3,0.8,1.3,0.1,0.7,0.9,1.4,1.2,1.3,0.2,1.5,0.4,0.2,0,D,"Jul 30, 1997",25,Italy,€2.00m
128,David Okereke,2731,Cremonese,25," AM(CLR),FW  ",25(8),2277,0,0.6,14.2,72.6,0.2,0.5,0.0,6.6,7,4,0,1.8,1.5,0,1.2,1.0,0.3,1.1,1.9,0.4,0.3,0.6,0.0,0.4,0.4,0.1,0,FW,"Aug 29, 1997",25,Nigeria,€4.00m
129,Frank Tsadjout,2731,Cremonese,23, FW  ,14(6),1057,1,0.5,13.3,69.4,0.0,0.1,0.0,6.58,3,1,0,1.3,3.0,1,0.6,0.9,0.2,0.5,1.9,0.5,0.4,1.1,0.0,0.5,0.3,0.1,0,FW,"Jul 28, 1999",23,Italy,€1.20m
130,Luka Lochoshvili,2731,Cremonese,25, D(C)  ,22(3),1850,2,0.2,31.1,79.9,0.0,1.2,0.0,6.55,1,4,0,0.3,1.5,0,0.2,0.4,0.0,0.2,0.4,1.8,0.9,1.1,0.2,3.4,0.4,0.4,0,D,"May 29, 1998",25,Georgia,€1.80m
131,Soualiho Meïté,2731,Cremonese,29, M(C)  ,28(3),2372,2,0.5,32.6,85.0,0.1,1.5,0.0,6.52,0,5,0,0.5,0.9,1,0.9,1.5,0.0,1.0,1.0,1.5,0.9,0.9,0.0,1.1,0.8,0.2,0,M,"Mar 17, 1994",29,France,€3.50m
132,Matteo Bianchetti,2731,Cremonese,30, D(C)  ,22(3),2130,0,0.2,37.1,78.3,0.1,2.4,0.0,6.51,1,5,0,0.3,2.5,0,0.1,0.4,0.0,0.1,0.2,1.3,0.8,0.7,0.7,4.3,0.5,0.7,0,D,"Mar 17, 1993",30,Italy,€800k
133,Emanuel Aiwu,2731,Cremonese,22, D(C)  ,17(6),1653,0,0.2,32.3,82.0,0.0,1.2,0.0,6.5,0,3,0,0.1,1.2,1,0.1,0.7,0.0,0.2,0.3,2.4,1.1,0.9,0.4,2.1,0.6,0.7,0,D,"Dec 25, 2000",22,Austria,€3.00m
134,Emanuele Valeri,2731,Cremonese,24," D(L),M(L)  ",31(6),2791,3,1.5,22.4,66.0,1.1,1.2,0.0,6.47,2,3,0,1.1,0.4,0,0.5,1.0,0.1,0.7,1.7,1.4,0.6,0.7,0.1,0.9,1.1,0.1,0,D,"Dec 7, 1998",24,Italy,€3.50m
135,Michele Castagnetti,2731,Cremonese,33, DMC  ,14(13),1415,1,1.0,28.0,80.6,0.4,1.4,0.1,6.45,0,2,0,0.4,0.3,0,0.3,0.4,0.0,0.1,0.6,1.7,0.6,0.6,0.0,0.8,1.3,0.1,0,DM,"Dec 27, 1989",33,Italy,€700k
136,Cyriel Dessers,2731,Cremonese,28, FW  ,19(7),1595,2,0.9,10.3,65.3,0.1,0.2,0.0,6.38,6,3,0,1.9,0.6,0,0.5,0.5,0.9,0.8,2.3,0.4,0.1,1.3,0.0,0.2,0.2,0.1,0,FW,"Dec 8, 1994",28,Nigeria,€5.00m
137,Cristian Buonaiuto,2731,Cremonese,30, Midfielder  ,7(22),970,0,0.6,13.0,73.3,0.6,0.4,0.0,6.34,1,3,0,1.5,0.2,0,0.7,0.8,0.0,1.0,1.2,0.9,0.5,0.6,0.0,0.2,0.5,0.0,0,FW,"Dec 29, 1992",30,Italy,€800k
138,Daniel Ciofani,2731,Cremonese,37, FW  ,10(22),1058,0,0.3,6.0,62.5,0.0,0.2,0.0,6.34,8,1,0,1.0,1.1,0,0.0,0.5,0.2,0.3,0.8,0.2,0.1,0.3,0.0,0.3,0.1,0.0,0,FW,"Jul 31, 1985",37,Italy,€200k
139,Charles Pickel,2731,Cremonese,26, M(C)  ,30(3),2491,0,0.6,28.8,78.3,0.0,0.7,0.0,6.33,1,8,1,0.7,1.4,0,0.1,0.5,0.1,0.5,1.0,1.7,0.7,1.0,0.0,0.9,0.8,0.2,0,DM,"May 15, 1997",26,DR Congo,€3.80m
140,Giacomo Quagliata,2731,Cremonese,23, D(L)  ,6(14),693,1,0.7,11.2,74.9,0.8,0.4,0.0,6.21,0,0,1,0.5,0.1,0,0.5,0.6,0.0,0.3,0.5,0.5,0.6,0.7,0.1,0.4,0.3,0.1,0,D,"Feb 19, 2000",23,Italy,€2.00m
141,Felix Afena-Gyan,2731,Cremonese,20, FW  ,7(16),812,0,0.1,8.0,76.6,0.0,0.1,0.0,6.04,0,4,0,0.9,0.7,0,0.3,0.5,0.3,0.9,1.5,0.3,0.0,0.8,0.0,0.1,0.3,0.0,0,FW,"Jan 19, 2003",20,Ghana,€5.00m
142,Fabiano Parisi,272,Empoli,22, D(L)  ,33,2835,0,0.6,38.7,79.0,0.4,1.8,0.0,6.93,2,10,1,0.6,0.9,1,1.9,2.2,0.0,1.2,1.7,2.0,1.2,1.0,0.2,2.1,1.3,0.5,0,D,"Nov 9, 2000",22,Italy,€10.00m
143,Guglielmo Vicario,272,Empoli,26, GK  ,31,2784,0,0.0,36.3,68.7,0.0,5.9,0.0,6.85,0,3,0,0.0,0.3,1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0,GK,"Oct 7, 1996",26,Italy,€16.00m
144,Ardian Ismajli,272,Empoli,26, D(C)  ,22(3),2091,0,0.2,41.0,84.7,0.0,2.4,0.0,6.8,0,3,0,0.4,2.3,2,0.1,0.5,0.0,0.1,0.1,1.6,1.1,0.8,0.4,4.7,0.2,1.2,1,D,"Sep 30, 1996",26,Albania,€3.50m
145,Sebastiano Luperto,272,Empoli,26, D(C)  ,36,3137,0,0.1,47.2,86.6,0.0,3.1,0.0,6.65,2,2,2,0.5,2.0,3,0.1,0.6,0.0,0.1,0.2,0.9,1.2,0.6,0.5,4.4,0.3,1.2,0,D,"Sep 6, 1996",26,Italy,€3.00m
146,Tyronne Ebuehi,272,Empoli,27, D(LR)  ,22(4),1926,4,0.5,25.5,80.5,0.4,1.2,0.0,6.64,2,0,0,0.7,0.7,1,0.4,0.7,0.1,0.5,0.6,0.8,0.5,0.5,0.3,2.5,0.2,0.5,0,D,"Dec 16, 1995",27,Nigeria,€2.50m
147,Nicolò Cambiaghi,272,Empoli,22," AM(L),FW  ",12(16),1282,1,0.5,13.6,80.6,0.3,0.3,0.0,6.61,6,3,1,1.3,0.1,1,0.8,2.1,0.0,0.8,1.6,1.1,0.3,0.9,0.0,0.2,0.7,0.0,0,FW,"Dec 28, 2000",22,Italy,€8.00m
148,Jean-Daniel Akpa Akpro,272,Empoli,30," D(R),M(CLR)  ",16(8),1364,1,0.3,16.3,76.3,0.1,0.6,0.0,6.58,1,7,2,0.6,0.7,1,1.3,0.8,0.0,0.6,1.0,2.2,0.5,1.3,0.0,0.9,0.8,0.2,0,M,"Oct 11, 1992",30,Cote d'Ivoire,€1.50m
149,Filippo Bandinelli,272,Empoli,28, M(C)  ,28(7),2284,0,0.9,26.0,78.4,0.8,1.1,0.0,6.55,2,10,0,0.7,0.3,1,0.4,1.1,0.0,0.9,1.2,1.6,0.5,1.5,0.0,1.1,0.8,0.2,0,M,"Mar 29, 1995",28,Italy,€3.50m
150,Tommaso Baldanzi,272,Empoli,20, AM(C)  ,24(2),1789,0,0.9,23.8,85.5,0.0,0.5,0.1,6.55,4,2,0,1.3,0.1,1,0.9,1.4,0.0,0.6,1.3,1.0,0.1,0.5,0.0,0.2,1.0,0.0,0,AM,"Mar 23, 2003",20,Italy,€15.00m
151,Francesco Caputo,272,Empoli,35, FW  ,20(1),1719,4,1.0,15.4,71.9,0.0,0.0,0.0,6.54,5,1,0,2.0,0.8,0,0.0,1.0,1.1,1.1,2.1,0.1,0.1,0.6,0.0,0.4,0.0,0.1,0,FW,"Aug 6, 1987",35,Italy,€1.50m
152,Alberto Grassi,272,Empoli,28, DMC  ,14(11),1193,0,0.2,22.3,81.3,0.0,0.9,0.0,6.51,0,3,0,0.4,1.0,1,0.2,0.5,0.0,0.5,0.7,1.0,1.1,0.9,0.0,1.8,0.4,0.5,0,DM,"Mar 7, 1995",28,Italy,€2.00m
153,Sam Lammers,271,Sampdoria,26, FW  ,13(6),1103,1,0.7,13.1,68.3,0.1,0.2,0.1,6.43,1,1,0,1.2,1.6,0,0.7,1.2,0.1,0.9,2.8,0.6,0.3,1.0,0.1,0.6,0.5,0.2,0,FW,"Apr 30, 1997",26,Netherlands,€2.00m
154,Jacopo Fazzini,272,Empoli,20, AM(C)  ,8(13),818,0,0.4,14.8,81.0,0.1,0.2,0.0,6.34,0,4,0,0.7,0.7,0,0.6,0.6,0.0,1.1,1.1,1.5,0.3,1.0,0.0,0.6,0.8,0.1,0,M,"Mar 16, 2003",20,Italy,€3.50m
155,Nedim Bajrami,272,Empoli,24, AM(CR)  ,8(11),931,1,0.8,16.1,80.0,0.4,0.5,0.0,6.34,1,1,0,1.1,0.1,0,0.6,0.3,0.2,0.9,1.3,0.4,0.4,0.3,0.0,0.2,0.1,0.0,0,AM,"Feb 28, 1999",24,Albania,€7.50m
156,Martín Satriano,272,Empoli,22, FW  ,20(11),1709,1,0.5,11.5,69.0,0.0,0.2,0.0,6.33,2,4,0,1.2,1.4,0,0.6,0.9,0.2,1.5,1.7,0.4,0.1,0.6,0.0,0.6,0.3,0.0,0,FW,"Feb 20, 2001",22,Uruguay,€7.00m
157,Nicolas Haas,272,Empoli,27, M(C)  ,12(12),1160,1,0.4,16.5,76.3,0.0,0.8,0.0,6.27,1,2,0,0.3,0.3,0,0.0,0.5,0.0,0.4,0.7,1.1,0.3,0.8,0.0,1.0,0.5,0.2,0,M,"Jan 23, 1996",27,Switzerland,€2.00m
158,Liam Henderson,272,Empoli,27, AM(C)  ,11(14),1004,1,0.7,20.1,83.3,0.4,0.7,0.0,6.22,0,9,0,0.5,0.2,0,0.0,0.5,0.1,0.2,0.4,0.5,0.4,1.4,0.0,0.4,0.7,0.1,0,M,"Apr 25, 1996",27,Scotland,€2.50m
159,Emil Audero,271,Sampdoria,26, GK  ,25,2250,0,0.0,32.4,63.6,0.0,8.4,0.0,6.78,0,1,0,0.0,0.2,5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.0,1,GK,"Jan 18, 1997",26,Italy,€6.00m
160,Antonio Candreva,143,Salernitana,36, M(CLR)  ,32(3),2741,4,1.6,35.7,79.7,1.5,2.0,0.1,6.68,7,1,1,1.3,0.1,2,0.2,1.0,0.3,0.4,0.7,0.5,0.5,0.2,0.0,0.6,0.8,0.1,0,M,"Feb 28, 1987",36,Italy,€1.50m
161,Bram Nuytinck,271,Sampdoria,33, D(C)  ,19,1504,1,0.2,34.3,85.4,0.0,1.8,0.0,6.67,0,4,0,0.2,1.5,0,0.0,0.4,0.0,0.1,0.2,2.8,1.2,1.2,0.4,4.3,0.6,1.1,0,D,"May 4, 1990",33,Netherlands,€1.00m
162,Mehdi Léris,271,Sampdoria,25, M(CLR)  ,29(3),2465,1,0.6,25.9,69.9,0.3,0.9,0.0,6.62,1,13,0,0.9,3.0,0,0.9,1.5,0.3,1.5,2.5,2.0,0.8,1.6,0.0,0.9,1.0,0.2,0,FW,"May 23, 1998",25,Algeria,€2.50m
163,Alessandro Zanoli,271,Sampdoria,22," D(R),M(R)  ",16(6),1539,2,0.6,26.0,79.4,0.5,0.7,0.0,6.59,2,3,0,0.7,0.5,1,1.2,0.5,0.0,0.4,0.7,1.0,0.5,0.2,0.0,1.6,0.4,0.7,0,D,"Oct 3, 2000",22,Italy,€6.00m
164,Manolo Gabbiadini,271,Sampdoria,31," AM(CLR),FW  ",27(8),2369,2,0.8,16.9,70.9,0.1,0.3,0.2,6.56,7,6,0,2.1,1.3,2,0.2,1.9,0.4,0.9,1.5,0.7,0.2,1.2,0.0,0.7,0.4,0.1,0,FW,"Nov 26, 1991",31,Italy,€2.00m
165,Francesco Caputo,272,Empoli,35, FW  ,20(1),1719,4,1.0,15.4,71.9,0.0,0.0,0.0,6.54,5,1,0,2.0,0.8,0,0.0,1.0,1.1,1.1,2.1,0.1,0.1,0.6,0.0,0.4,0.0,0.1,0,FW,"Aug 6, 1987",35,Italy,€1.50m
166,Tommaso Augello,271,Sampdoria,28," D(L),M(L)  ",35(2),3068,5,1.2,35.4,77.5,1.2,1.6,0.0,6.52,2,3,0,0.3,1.0,0,0.9,0.7,0.0,0.5,0.6,0.5,0.5,0.4,0.3,1.3,0.3,0.2,0,D,"Aug 30, 1994",28,Italy,€2.00m
167,Bruno Amione,271,Sampdoria,21, D(C)  ,25(1),2093,1,0.1,37.5,80.1,0.0,1.4,0.0,6.49,1,8,1,0.5,2.7,0,0.1,0.6,0.0,0.0,0.8,1.9,1.0,0.9,0.7,2.2,0.9,0.4,0,D,"Jan 3, 2002",21,Argentina,€2.70m
168,Harry Winks,271,Sampdoria,27, DMC  ,19(1),1719,0,0.8,45.7,85.4,0.6,2.8,0.1,6.46,0,2,0,0.7,0.3,0,0.9,0.7,0.1,0.8,1.3,1.4,1.2,0.8,0.0,1.0,1.5,0.4,0,DM,"Feb 2, 1996",27,England,€10.00m
169,Filip Djuricic,271,Sampdoria,31," AM(CLR),FW  ",27(5),2186,0,1.1,22.1,79.9,0.5,0.8,0.0,6.44,3,9,0,0.8,0.5,0,1.0,1.5,0.0,1.5,1.8,1.3,0.2,1.2,0.0,0.2,0.6,0.2,0,AM,"Jan 30, 1992",31,Serbia,€1.80m
170,Sam Lammers,271,Sampdoria,26, FW  ,13(6),1103,1,0.7,13.1,68.3,0.1,0.2,0.1,6.43,1,1,0,1.2,1.6,0,0.7,1.2,0.1,0.9,2.8,0.6,0.3,1.0,0.1,0.6,0.5,0.2,0,FW,"Apr 30, 1997",26,Netherlands,€2.00m
171,Tomás Rincón,271,Sampdoria,35, M(CR)  ,30(4),2566,2,0.6,35.8,83.0,0.2,2.5,0.0,6.39,0,7,1,0.3,1.0,0,0.8,0.8,0.0,0.9,0.8,1.6,0.9,1.7,0.0,0.5,0.9,0.2,0,DM,"Jan 13, 1988",35,Venezuela,€800k
172,Fabio Depaoli,76,Verona,26," D(R),M(CLR)  ",24(7),2172,2,0.5,14.4,63.2,0.6,0.9,0.0,6.37,2,7,0,0.6,0.8,0,0.4,1.0,0.1,0.6,1.2,1.5,0.6,1.4,0.0,0.9,0.6,0.2,0,D,"Apr 24, 1997",26,Italy,€3.00m
